Datetime,Aberdeen,AuchencorthMoss,BarnstapleA39,BelfastCentre,BirminghamA4540Roadside,BirminghamAcocksGreen,BirminghamLadywood,BirminghamTyburn,BlackpoolMarton,Bournemouth,BristolStPaul_s,CamdenKerbside,CardiffCentre,CarlisleRoadside,ChathamRoadside,ChepstowA48,ChesterfieldLoundsleyGreen,ChesterfieldRoadside,ChilboltonObservatory,ChristchurchBarrackRoad,CoventryAllesley,DerryRosemount,Eastbourne,EdinburghStLeonards,GlasgowHighStreet,GlasgowTownhead,Grangemouth,GreenockA8Roadside,HullFreetown,Inverness,LeamingtonSpa,LeamingtonSpaRugbyRoad,LeedsCentre,LeedsHeadingleyKerbside,LeicesterUniversity,LiverpoolSpeke,LondonBexley,LondonBloomsbury,LondonEltham,LondonHarlington,LondonHarrowStanmore,LondonHonorOakPark,LondonMaryleboneRoad,LondonN_Kensington,LondonTeddingtonBushyPark,LondonWestminster,LoughNavar,ManchesterPiccadilly,Middlesbrough,Narberth,NewcastleCentre,Newport,NorthamptonSpringPark,NorwichLakenfields,NottinghamCentre,OxfordStEbbes,PlymouthCentre,PortTalbotMargam,Portsmouth,Preston,ReadingNewTown,RochesterStoke,SalfordEccles,SaltashCallingtonRoad,SandyRoadside,SheffieldBarnsleyRoad,SheffieldDevonshireGreen,SouthamptonCentre,Southend_on_Sea,Stanford_le_HopeRoadside,Stockton_on_TeesA1305Roadside,Stockton_on_TeesEaglescliffe,Stoke_on_TrentCentre,StorringtonRoadside,SunderlandSilksworth,SwanseaRoadside,Warrington,WiganCentre,WirralTranmere,WorthingA27Roadside,Wrexham,YorkBootham,YorkFishergate,BrightonPrestonPark,Average
2021-02-10 09:00:00,5.33,2.5,4,3.561,NaN,NaN,4.599,NaN,4.08,8,2,3.3,20,17,1,6,5.519,7.406,NaN,11,NaN,4,4.151,4.009,4.269,5.307,NaN,2.783,6.085,8.255,3.868,3.373,4.387,5,3.797,NaN,6.226,8,4.7,4.399,NaN,4.434,5,4.528,5.071,NaN,2.288,6.816,5.2,4.835,3,4.198,6,2.618,3.632,3.679,7.9,5,NaN,14.08,7,3.561,7.052,3,NaN,4.9,7.642,5.472,4.057,NaN,2,7,4.811,NaN,3.325,10,3,4.316,4.929,8,6.84,3,5,6,5.45194366197183
2021-02-10 10:00:00,5.094,2.052,2,4.151,NaN,NaN,5.307,NaN,4.434,7,4,7.7,6,19,NaN,6,5.967,6.392,4.623,12,NaN,6,4.151,3.538,4.788,5.401,NaN,2.264,5.448,8.679,3.774,3.42,4.693,5,4.34,NaN,6.226,7,7.3,4.463,NaN,4.906,6.4,5.377,5.495,NaN,2.594,9.222,4.2,4.835,4,5.142,8,3.019,4.009,4.599,5.9,6,NaN,11.958,6,4.811,6.981,0,NaN,1.9,17.288,5.472,4.788,NaN,3,4,4.906,NaN,4.08,11,5,3.915,5.425,6,6.25,6,5,9,5.69967605633803
2021-02-10 11:00:00,4.552,3.09,0,3.585,NaN,NaN,5.094,NaN,4.08,11,NaN,7.3,6,14,NaN,9,4.788,5.425,4.41,12,NaN,3,4.057,3.208,4.363,4.67,NaN,2.193,3.962,9.363,3.868,3.585,4.623,4,3.844,NaN,6.132,9,8.6,5.076,NaN,5.755,7.2,4.811,5.401,NaN,2.925,7.571,6.2,4.363,4,6.557,6,2.642,4.245,4.481,5.8,5,NaN,8.491,5,5.59,5.896,0,NaN,1.9,5.283,6.061,NaN,NaN,0,5,4.811,NaN,3.797,10,4,4.198,5.967,7,10.142,5,3,NaN,5.32286764705882
2021-02-10 12:00:00,4.127,2.995,-1,3.113,NaN,NaN,5.142,NaN,3.396,NaN,6,6,7,8,NaN,8,3.656,5.637,7.689,11,NaN,3,4.34,3.726,2.925,3.113,NaN,2.476,3.844,9.599,3.844,3.373,4.387,2,NaN,NaN,5.66,8,7,4.644,NaN,5.094,6.3,4.623,5.024,NaN,3.137,7.925,5.2,5.142,2,5.165,9,2.429,5.33,5.071,7.3,3,NaN,6.061,4,5.495,6.769,-1,NaN,-0.1,4.764,5.472,4.748,NaN,-2,3,5.024,NaN,2.877,11,2,4.575,5.118,7,NaN,3,-2,NaN,4.63028358208955
2021-02-10 13:00:00,3.892,2.948,1,3.019,NaN,NaN,5.142,NaN,2.759,NaN,5,6.1,7,4,NaN,10,3.679,8.514,12.571,NaN,NaN,3,3.019,3.656,3.349,3.208,NaN,2.547,4.245,7.359,4.458,4.835,4.575,7,1.195,NaN,5.66,8,4.4,3.907,NaN,4.528,4.6,4.34,4.929,NaN,2.642,7.005,3.2,3.892,-1,4.788,6,2.335,5.425,3.986,9.9,-1,NaN,4.057,5,4.906,6.816,-1,NaN,1.9,4.67,5.448,4.67,NaN,3,5,4.458,NaN,2.453,10,3,3.538,4.929,8,NaN,3,-2,8,4.49194117647059
2021-02-10 14:00:00,4.198,2.618,5,3.137,NaN,NaN,4.151,NaN,2.665,NaN,2,3.4,3,5,NaN,10,3.561,6.627,5.283,NaN,NaN,6,2.925,3.137,3.892,3.514,NaN,2.83,4.458,5.448,4.363,4.104,4.151,6,3.962,NaN,4.151,7,5.3,3.792,NaN,3.774,5.5,4.34,4.41,NaN,2.288,7.571,5.2,3.09,0,4.033,6,2.618,5.59,3.278,4.9,0,NaN,3.844,5,3.09,6.462,1,NaN,2.9,4.434,5.495,3.75,NaN,1,2,5.071,NaN,2.099,12,2,3.42,NaN,7,4.953,3,-1,8,4.17319117647059
2021-02-10 15:00:00,4.057,2.877,4,3.349,6.203,3.656,3.797,NaN,2.382,NaN,-1,3.3,0,3,NaN,11,4.363,5.778,4.34,NaN,NaN,6,4.245,3.396,3.514,3.726,4,3.16,4.575,7.877,3.868,4.67,3.986,4,3.373,NaN,3.774,5,7.4,3.792,NaN,3.774,4.8,4.34,4.198,NaN,3.042,6.297,8.2,2.759,2,3.373,10,2.948,4.882,3.255,6.6,1,NaN,4.953,6,3.703,5.991,2,NaN,2.9,3.703,6.203,3.939,NaN,-3,1,5.495,NaN,2.5,9,0,3.585,4.363,11,8.561,1,5,6,4.26141666666667
2021-02-10 16:00:00,4.552,2.995,3,4.34,5.519,3.656,4.057,NaN,3.278,NaN,3,5.1,5,3,NaN,10,3.538,6.014,3.986,NaN,NaN,8,3.679,2.901,3.561,3.75,5,3.467,4.552,5.755,4.222,5.802,4.953,4,3.467,NaN,4.151,5,7.1,3.506,NaN,3.774,5.1,4.151,4.292,NaN,2.995,5.778,5.2,2.925,3,4.269,NaN,2.854,5.142,3.066,7.7,-1,NaN,5.495,5,4.41,5.896,1,NaN,3.9,3.939,7.005,4.764,NaN,-3,0,6.415,NaN,3.325,6,2,3.184,4.599,6,12.076,0,4,8,4.32612676056338
2021-02-10 17:00:00,6.203,2.642,14,4.34,6.368,3.892,4.151,NaN,3.939,NaN,4,4.7,6,3,NaN,7,4.151,6.321,4.292,NaN,3.396,5,3.774,2.311,4.009,4.222,4,3.892,4.859,6.274,4.976,4.528,4.434,8,3.892,NaN,4.623,5,3.3,3.802,NaN,3.774,4.2,3.962,4.552,NaN,3.208,5.731,4.2,3.679,6,6.061,7,2.288,5.212,2.877,6.9,5,NaN,8.113,5,4.269,5.566,1,NaN,2.9,4.575,11.958,4.953,NaN,2,6,7.712,NaN,2.406,7,4,3.821,4.316,2,13.255,3,4,7,4.91478082191781
2021-02-10 18:00:00,6.226,2.5,12,6.109,6.462,5.283,6.132,NaN,4.009,NaN,6,9.3,9,9,NaN,9,4.009,12.359,5.59,NaN,4.882,21,4.057,2.925,4.34,4.552,3,3.962,4.741,21.557,5.896,5.33,4.859,10,5.991,NaN,4.528,6,5.6,4.861,NaN,4.151,5.6,4.717,5.047,NaN,3.019,8.821,5.2,3.844,5,5.33,13,3.491,6.132,4.269,9.1,5,NaN,9.811,8,5.401,7.099,4,NaN,7.9,6.109,21.698,8.491,NaN,3,5,10.802,NaN,4.67,7,6,8.255,5.613,20,13.868,7,5,11,7.10271232876712
2021-02-10 19:00:00,7.5,2.264,20,9.222,8.915,7.311,6.061,NaN,7.264,NaN,6,5.3,12,8,NaN,15,6.061,17.877,16.392,NaN,7.807,24,4.34,7.642,5.118,5.519,7,4.859,5.755,25.944,8.632,6.462,5.519,9,6.344,NaN,6.321,9,5.8,5.04,NaN,5,NaN,5.66,6.792,NaN,4.151,7.995,4.2,3.726,6,10.991,10,5.967,6.981,3.962,5.9,5,NaN,16.392,9,6.934,7.028,3,NaN,9.9,7.877,15.142,7.995,NaN,1,10,12.453,NaN,4.009,10,8,9.505,8.16,11,13.302,16,5,17,8.55959722222222
2021-02-10 20:00:00,13.113,2.524,8,8.349,10.495,8.797,6.769,NaN,6.274,NaN,13,9.6,10,10,NaN,10,8.868,13.443,8.066,NaN,7.241,41,NaN,10.071,6.604,6.934,13,5.708,5.896,22.217,11.698,9.788,5.778,14,10.967,NaN,NaN,10,4.7,5.124,NaN,NaN,9.3,NaN,8.467,NaN,6.981,10.542,6.2,4.198,6,10.259,8,4.269,6.509,6.84,7.3,8,NaN,8.726,7,5.755,9.104,2,NaN,16.9,10.92,24.623,7.476,NaN,0,10,14.175,NaN,4.788,13,9,9.363,9.623,9,13.797,17,5,16,9.62520289855072
2021-02-10 21:00:00,13.561,3.373,13,4.788,9.481,9.057,7.241,NaN,6.392,NaN,16,9.4,13,6,NaN,6,8.986,14.882,4.481,NaN,8.066,31,13.585,11.887,7.759,8.915,11,6.651,6.109,13.703,10.59,10.165,6.745,11,8.231,NaN,5.566,12,5.6,5.816,NaN,5.094,10.9,7.453,11.203,NaN,5.519,10.826,5.2,8.278,8,9.009,13,7.453,7.476,6.769,9.9,14,NaN,10.495,8,5.259,9.906,2,NaN,21.9,12.594,70.425,8.915,NaN,8,15,16.203,NaN,3.396,12,10,7.807,13.774,13,13.774,18,16,15,10.8432602739726
2021-02-10 22:00:00,11.863,3.042,10,5.377,11.085,10.307,8.396,NaN,6.462,NaN,8,9.1,13,8,NaN,9,8.396,12.453,6.179,NaN,8.726,28,11.226,17.547,9.245,8.561,10,5.92,4.811,12.099,15.448,10.094,6.863,9,7.877,NaN,7.076,10,9.1,6.392,NaN,6.132,8.9,6.698,10.448,NaN,5.425,10.613,4.2,7.311,13,10.92,10,3.255,7.476,7.877,10.4,10,NaN,14.269,10,5.66,10.189,2,NaN,13.9,12.972,18.278,8.609,NaN,23,12,13.396,NaN,5.425,11,15,8.326,12.712,9,11.226,9,2,9,9.70221917808219
2021-02-10 23:00:00,9.811,2.854,7,4.859,11.462,9.693,8.797,NaN,8.278,NaN,5,6.5,13,8,NaN,13,9.929,12.618,7.948,NaN,9.175,23,8.208,18.326,11.769,11.934,9,5.071,4.953,15.165,13.255,10.708,7.17,10,7.052,NaN,6.321,9,10.1,6.818,NaN,6.981,10.9,7.83,10.401,NaN,4.788,10.354,18.2,7.453,9,8.255,12,3.09,6.816,7.995,6.6,4,NaN,9.693,10,5.142,11.25,4,NaN,23.9,11.179,12.524,5.92,NaN,19,21,12.382,NaN,3.797,11,12,7.406,9.953,9,12.736,7,4,10,9.63450684931507
2021-02-11 00:00:00,6.651,2.807,5,2.948,11.368,9.788,8.656,NaN,7.193,NaN,4,8.2,9,7,NaN,15,10.047,15.708,8.208,NaN,9.292,12,8.962,8.396,12.783,12.759,13,7.076,4.953,10.425,8.09,8.679,6.085,8,6.816,NaN,5.755,8,10.3,7.308,NaN,6.415,7.7,7.264,8.797,NaN,5.354,10.165,17.2,7.311,11,7.618,10,3.491,7.099,7.83,7.8,8,NaN,9.363,13,5.094,11.981,3,NaN,9.9,10.236,14.481,5.731,NaN,18,18,11.203,NaN,3.844,10,13,7.948,10.165,11,13.066,4,4,11,8.92204109589041
2021-02-11 01:00:00,5,2.382,3,2.382,10.849,7.547,8.491,NaN,7.335,NaN,8,7.2,11,8,NaN,11,12.241,16.533,9.741,NaN,7.005,20,9.434,6.038,11.203,10.283,12,10.448,3.609,12.854,6.816,6.698,5.401,8,6.132,NaN,5.755,6,8.9,9.675,NaN,6.321,5.6,6.509,6.958,NaN,6.321,9.009,23.2,6.533,7,7.335,10,3.585,7.759,7.948,6.8,4,NaN,7.571,11,3.561,14.057,0,NaN,14.9,10.495,13.609,5.33,NaN,16,20,10.307,NaN,3.396,7,17,9.788,12.925,11,15.142,3,1,14,8.807
2021-02-11 02:00:00,5.542,1.934,5,2.618,10.024,8.373,8.278,NaN,7.099,NaN,8,6,9,8,NaN,9,12.429,13.113,10.236,NaN,8.09,19,9.057,6.533,9.057,9.198,10,12.406,4.528,7.995,6.651,7.123,5.165,6,6.038,NaN,5.66,7,8,6.323,NaN,6.226,6.5,5.755,5.778,NaN,6.061,10.778,27.2,6.415,13,7.429,11,3.373,7.052,7.759,2.6,-3,NaN,6.84,9,3.962,13.349,-1,NaN,13.9,12.877,10.094,4.693,NaN,16,26,7.123,NaN,3.137,6,16,9.717,14.41,9,16.51,4,0,13,8.45216438356164
2021-02-11 03:00:00,4.434,1.415,4,3.726,10.354,8.491,7.948,NaN,6.604,NaN,8,6.2,10,9,NaN,7,10.519,15.071,11.274,NaN,8.396,20,8.679,3.255,11.722,8.821,9,11.25,3.703,7.146,9.599,8.349,4.717,2,5.495,NaN,6.038,7,8.2,6.688,NaN,5.566,7.7,5.566,6.156,NaN,5.472,9.175,24.2,5.778,10,6.274,10,2.759,6.25,7.736,6.5,1,NaN,6.722,11,5.59,12.382,0,NaN,14.9,12.429,9.552,4.741,NaN,15,26,5.991,NaN,14.505,2,12,9.528,15.495,10,16.274,3,0,14,8.42924657534246
2021-02-11 04:00:00,3.137,1.462,4,3.962,10.094,8.42,7.524,NaN,6.651,NaN,7,5.5,10,16,NaN,12,9.222,12.925,11.509,NaN,6.84,12,5.849,3.467,9.906,9.127,10,10.873,5.142,6.132,8.231,8.443,4.693,5,5.283,NaN,5,7,8,7.557,NaN,5.755,6,4.906,6.627,NaN,6.109,7.076,26.2,4.717,8,4.859,9,2.925,5.802,7.241,5.5,3,NaN,6.179,11,7.359,8.75,2,NaN,15.9,14.481,7.759,5.377,NaN,13,25,5.731,NaN,17.736,1,17,8.396,15.849,13,17.264,3,-1,14,8.36228767123288
2021-02-11 05:00:00,2.948,2.052,6,4.363,8.184,7.524,7.099,NaN,6.958,NaN,12,3.5,8,11,NaN,14,9.292,12.877,11.863,NaN,6.627,11,7.17,2.429,11.226,9.175,9,10.165,4.835,3.821,7.335,6.557,4.811,4,4.363,NaN,5.849,6,7.6,8.55,NaN,6.698,8.1,5.66,7.972,NaN,5.778,6.321,25.2,4.646,10,5.142,11,3.09,5.236,7.736,6.8,4,NaN,5.991,8,7.524,6.84,3,NaN,12.9,13.514,8.561,6.91,NaN,19,25,5.307,NaN,19.057,3,13,7.594,16.793,10,17.76,7,2,16,8.44250684931507
2021-02-11 06:00:00,2.807,2.311,5,4.458,7.972,6.486,6.392,NaN,7.076,NaN,10,9.3,10,7,NaN,10,8.726,13.302,12.5,NaN,6.887,6,5.943,2.736,13.868,9.811,13,12.665,3.514,6.58,6.91,5.755,4.717,3,5.094,NaN,7.83,10,13.1,7.605,NaN,8.208,11.7,7.83,9.528,NaN,4.222,5.59,17.2,4.269,9,4.976,8,3.09,4.953,7.642,12.2,4,NaN,5.519,7,7.854,5.731,4,NaN,11.9,12.359,9.41,7.972,NaN,23,30,5.495,NaN,19.293,6,10,7.264,14.245,10,17.311,6,2,14,8.59049315068493
2021-02-11 07:00:00,2.807,1.91,6,4.859,7.123,6.509,6.533,NaN,6.274,NaN,8,8.8,10,10,NaN,11,7.783,10.047,12.689,NaN,6.203,8,7.736,2.948,14.953,11.793,18,14.859,3.231,4.363,7.193,6.038,5.778,4,4.458,NaN,10.094,12,15.3,9.817,NaN,9.057,13.8,9.717,10.566,NaN,4.08,7.382,25.2,4.009,11,5.472,9,3.066,4.953,7.642,9,3,NaN,5.66,10,8.939,6.226,4,NaN,24.9,14.104,9.953,9.363,NaN,18,21,5.259,NaN,19.269,5,6,6.958,10.495,8,14.646,4,0,12,8.87416438356164
2021-02-11 08:00:00,3.278,1.816,10,5.142,7.264,6.816,6.274,NaN,6.816,NaN,11,19.2,10,9,NaN,13,6.792,9.269,13.679,NaN,6.25,6,7.736,2.925,15.189,12.453,14,13.373,5.92,6.038,8.443,6.627,6.958,6,4.269,NaN,11.321,19,15.8,10.762,NaN,10.377,17.6,11.038,11.392,NaN,3.821,9.222,20.2,3.939,22,6.344,11,3.797,5.259,8.443,12.2,7,NaN,6.226,13,13.868,6.557,2,NaN,20.9,13.043,10.684,14.552,NaN,19,29,4.528,NaN,18.019,2,8,6.109,7.028,13,14.269,5,3,13,9.9291095890411
2021-02-11 09:00:00,4.292,1.439,11,5.755,6.415,6.038,6.722,NaN,6.651,NaN,11,21.7,9,13,NaN,11,9.67,14.316,13.538,NaN,6.014,2,8.962,3.137,14.576,12.288,17,15.755,3.656,9.811,6.557,6.486,6.934,10,4.764,NaN,15.094,21,17,12.179,NaN,14.151,22.8,14.34,13.443,NaN,3.774,7.406,16.2,6.368,22,8.679,11,4.481,5.495,10.401,6.6,10,NaN,7.476,12,14.599,7.028,6,NaN,19.9,11.958,10.094,12.807,NaN,20,28,4.906,NaN,19.151,4,9,6.344,6.58,13,12.382,9,5,12,10.5905753424658
2021-02-11 10:00:00,3.609,1.392,8,5.66,6.439,7.665,6.439,NaN,6.156,NaN,10,22.2,12,11,NaN,10,12.076,18.962,11.934,NaN,6.392,3,9.245,3.42,12.052,9.953,16,9.104,3.538,7.712,6.533,6.109,6.486,8,4.741,NaN,15.755,19,16.9,13.679,NaN,14.717,19.7,15.283,NaN,NaN,3.939,6.958,25.2,8.679,21,11.156,9,4.458,6.651,12.17,11.6,7,NaN,7.854,15,16.627,10.307,5,NaN,20.9,12.736,11.368,14.34,NaN,NaN,31,5.307,NaN,25,8,11,7.217,6.557,13,8.962,11,3,15,10.8146056338028
2021-02-11 11:00:00,5,1.25,9,6.226,8.113,7.736,7.453,NaN,5.731,NaN,8,19,10,10,NaN,19,10.071,12.052,11.887,NaN,6.863,3,7.453,3.561,12.359,9.316,17,8.514,4.057,5.566,7.476,6.958,7.995,11,5.236,NaN,15.566,16,13.4,13.54,NaN,13.868,17,14.528,13.868,NaN,3.774,7.83,27.2,8.491,20,12.665,7,4.057,7.406,15.66,9.5,8,NaN,5.519,16,19.788,9.599,4,NaN,14.9,7.288,14.552,10.826,NaN,NaN,21,5.684,NaN,21.486,9,NaN,7.028,5.755,NaN,7.052,7,1,14,10.2529
2021-02-11 12:00:00,6.604,1.226,12,5.825,7.712,6.156,6.745,NaN,5.66,NaN,9,16.3,14,7,NaN,20,6.792,7.571,12.547,NaN,6.297,4,9.34,3.726,4.693,5.472,17,9.811,4.198,4.528,6.509,6.226,6.887,9,6.203,NaN,16.793,19,15.5,13.802,NaN,14.057,19.6,15.377,15.637,NaN,4.41,7.854,18.2,8.609,16,12.429,9,4.104,7.429,19.151,11.6,5,NaN,5.377,17,19.198,7.594,5,NaN,2.9,5.825,13.278,9.481,NaN,NaN,12,5.92,NaN,11.156,12,NaN,6.439,6.156,11,8.491,7,4,11,9.62528169014085
2021-02-11 13:00:00,4.269,1.108,11,5.519,9.481,7.217,7.759,NaN,5.519,NaN,8,18.8,12,7,NaN,13,5.024,8.797,11.958,NaN,7.311,10,10.377,4.552,4.41,4.599,13,4.67,6.509,5.307,8.561,8.561,6.203,7,6.415,NaN,15.755,19,16.2,13.731,NaN,23.679,17.9,17.264,15.354,NaN,4.835,7.099,2.2,9.764,12,10.896,10,4.929,7.241,15.802,11.1,7,NaN,5.377,11,14.576,7.712,6,NaN,3.9,5.684,13.962,12.146,NaN,NaN,NaN,6.958,NaN,5.165,12,NaN,6.321,6.203,10,7.642,5,NaN,17,9.309
2021-02-11 14:00:00,4.222,1.132,11,5.92,11.203,9.552,9.646,NaN,5.991,NaN,8,19.7,11,4,NaN,17,5.212,7.759,10.259,NaN,8.821,5,11.321,4.434,4.009,4.363,8,4.316,5.684,6.84,11.344,11.651,6.981,9,7.264,NaN,13.868,15,13.8,12.415,NaN,5.189,19.6,15.755,13.962,NaN,4.434,8.609,6.2,12.123,9,10.495,14,4.976,8.868,15.354,9.1,13,NaN,5.519,11,15.778,8.491,6,NaN,0.9,6.368,13.868,13.231,NaN,NaN,NaN,7.594,NaN,8.868,17,NaN,7.807,7.146,9,11.203,6,NaN,17,9.40789855072464
2021-02-11 15:00:00,4.057,1.061,9,6.958,13.09,11.722,11.887,NaN,6.675,NaN,9,18.7,10,3,NaN,13,6.203,10.354,11.014,NaN,10.377,-1,12.925,3.797,3.892,4.481,5,4.741,5.519,18.043,11.722,12.476,6.863,9,7.406,NaN,14.151,20,16.2,13.057,NaN,NaN,20.5,14.528,15.118,9,4.316,7.594,6.2,12.948,10,9.929,10,4.811,10.708,15.59,7.1,10,NaN,5.59,14,17.547,8.868,5,NaN,6.9,5.825,13.703,13.467,NaN,NaN,NaN,8.939,NaN,6.226,16,NaN,6.981,7.594,9,12.547,6,NaN,14,9.7231884057971
2021-02-11 16:00:00,5.165,1.392,10,8.679,14.151,13.019,12.17,NaN,6.816,NaN,11,16.8,11,6,NaN,16,8.726,11.061,10.637,NaN,9.552,3,12.925,3.491,3.986,4.906,6,5.33,6.769,10.259,11.25,11.981,7.193,8,7.995,NaN,12.453,17,15.1,12.196,NaN,NaN,18,15.283,13.703,8,5.259,7.123,6.2,13.443,7,10.071,12,5.991,11.627,15.613,8.4,15,NaN,6.297,13,20.59,7.453,1,NaN,7.9,5.967,13.821,13.396,NaN,NaN,NaN,10.566,NaN,6.627,14,NaN,6.722,8.609,14,13.632,5,7,15,9.93278571428571
2021-02-11 17:00:00,6.557,1.958,6,8.396,10.92,13.656,10.142,NaN,6.84,NaN,8,15.2,9,6,NaN,12,9.34,13.868,10.307,NaN,9.387,5,12.736,2.759,2.618,3.396,5,3.939,5.896,11.344,9.528,9.764,6.58,8,8.16,NaN,13.113,17,14.1,12.377,NaN,NaN,14.9,12.264,13.349,3,6.698,8.184,8.2,13.255,9,9.057,14,7.005,12.052,16.84,11.7,14,NaN,6.392,16,17.288,8.915,0,NaN,7.9,8.019,12.854,11.014,NaN,NaN,NaN,10.495,NaN,7.005,12,NaN,8.726,10.094,21,13.278,NaN,4,17,9.77340579710145
2021-02-11 18:00:00,9.528,1.651,6,8.349,10.401,18.043,10.071,NaN,10.142,NaN,11,17.4,15,9,NaN,13,13.113,13.42,14.151,NaN,9.505,13,12.736,3.302,2.5,2.759,6,3.514,5.59,20.047,8.632,9.222,7.877,6,8.939,NaN,12.547,15,15.6,11.04,NaN,NaN,16.5,13.208,14.41,4,8.255,10.566,12.2,12.453,14,9.882,15,7.335,17.877,14.741,11.5,10,NaN,6.958,13,12.5,10.778,4,NaN,11.9,9.292,15.613,10.519,NaN,NaN,NaN,10.802,NaN,10.33,10,NaN,11.061,10.873,18,15.519,19,2,23,11.0164428571429
2021-02-11 19:00:00,17.076,2.217,10,9.387,10.755,11.698,10.283,NaN,8.797,NaN,8,16.3,13,15,NaN,16,13.726,13.75,18.231,NaN,11.274,18,10.472,2.995,2.524,2.925,4,3.703,6.627,32.807,11.627,11.533,10.212,6,9.976,NaN,9.811,11,13.2,11.177,NaN,NaN,NaN,10.283,16.745,9,10.92,12.005,21.2,12.618,12,11.627,17,8.774,14.623,12.146,11.9,15,NaN,8.467,15,10.849,11.061,5,NaN,17.9,11.038,16.58,11.179,NaN,NaN,NaN,11.085,NaN,19.222,18,NaN,11.179,11.557,18,16.297,15,6,22,12.106347826087
2021-02-11 20:00:00,31.368,2.099,9,9.151,13.939,13.278,12.783,NaN,9.788,NaN,13,12.7,12,13,NaN,19,13.326,12.783,19.434,NaN,12.642,32,NaN,4.316,2.123,2.288,4,2.736,6.085,37.524,13.019,12.618,10.755,9,11.627,NaN,NaN,14,15.4,9.896,NaN,NaN,15.2,NaN,15.212,9,11.91,12.571,25.2,12.972,17,11.887,14,9.906,12.877,15.59,12.5,11,NaN,10.236,16,12.783,12.5,12,NaN,10.9,12.335,17.783,12.288,NaN,NaN,NaN,11.321,NaN,13.278,7,NaN,12.217,12.359,14,13.349,18,9,21,13.0127164179104
2021-02-11 21:00:00,20.943,1.415,10,9.953,14.387,13.349,13.75,NaN,10.259,NaN,18,12.5,16,9,NaN,19,12.476,13.278,18.396,NaN,12.453,26,17.359,5.896,1.934,2.359,7,2.689,6.509,43.184,12.712,12.429,11.557,17,12.972,NaN,10.377,14,11,10.427,NaN,NaN,12.9,10.377,14.505,13,13.019,11.297,24.2,13.514,21,14.293,19,11.439,13.302,17.783,14.3,12,NaN,10.354,19,12.854,11.887,10,NaN,14.9,12.264,16.722,11.934,NaN,NaN,NaN,11.887,NaN,10.637,9,NaN,12.217,12.453,19,14.67,11,10,22,13.4181571428571
2021-02-11 22:00:00,6.863,2.359,11,11.509,13.443,12.5,12.877,NaN,10.566,NaN,20,15,20,7,NaN,20,12.5,13.679,17.005,NaN,12.712,20,14.811,6.557,2.476,2.712,5,2.901,6.698,34.387,12.311,11.698,13.208,16,10.047,NaN,11.321,16,13.8,11.432,NaN,NaN,11.3,11.226,15.165,15,15.448,11.509,31.2,15.094,15,14.67,17,12.359,13.043,15.071,12,18,NaN,9.623,17,17.995,12.005,8,NaN,12.9,11.226,18.302,14.387,NaN,NaN,NaN,13.443,NaN,8.915,13,NaN,12.028,13.184,17,15.472,14,10,26,13.3991
2021-02-11 23:00:00,4.953,1.604,11,12.524,13.514,13.561,12.736,NaN,10.259,NaN,15,18.6,18,10,NaN,16,11.745,12.759,18.632,NaN,13.396,24,11.509,5.283,2.429,2.854,7,3.373,6.651,29.977,12.995,12.429,12.854,17,11.344,NaN,15.566,19,19,14.502,NaN,NaN,17.7,15.094,17.925,20,16.25,11.25,12.2,16.958,22,14.481,20,12.311,13.561,13.703,12.4,20,NaN,9.505,21,19.269,13.09,7,NaN,13.9,11.793,17.854,15.33,NaN,NaN,NaN,12.594,NaN,8.443,15,NaN,13.208,13.679,19,16.132,13,11,18,13.8097
2021-02-12 00:00:00,5.283,1.816,20,12.5,14.269,13.962,13.396,NaN,9.481,NaN,16,21,21,9,NaN,23,14.458,13.892,20.873,NaN,13.443,18,10.66,4.481,2.311,2.736,5,3.491,6.415,24.552,14.387,13.373,12.807,14,12.736,NaN,18.585,25,19,16.981,NaN,NaN,21.8,17.736,20.33,26,16.25,11.297,11.2,16.297,18,16.486,20,12.17,14.387,16.392,11.3,20,NaN,9.269,23,19.859,12.995,7,NaN,13.9,12.83,16.297,17.642,NaN,NaN,NaN,12.618,NaN,7.311,16,NaN,12.877,13.75,14,16.203,13,14,15,14.3583428571429
2021-02-12 01:00:00,9.245,2.571,19,12.547,14.505,14.293,13.679,NaN,9.175,NaN,22,22.5,20,6,NaN,23,13.939,17.052,19.693,NaN,14.505,20,10.189,3.75,2.925,3.467,3,3.325,10.071,22.123,15,13.986,11.297,10,12.877,NaN,19.057,24,22.8,17.91,NaN,NaN,21.7,18.774,20.755,27,15.896,12.453,8.2,17.594,17,18.09,21,11.793,15.472,19.646,11.9,18,NaN,10.142,21,22.382,13.656,7,NaN,13.9,17.948,19.08,17.264,NaN,NaN,NaN,14.293,NaN,6.297,16,NaN,12.783,13.491,10,17.524,17,13,13,14.7216285714286
