Datetime,Aberdeen,AuchencorthMoss,BarnstapleA39,BelfastCentre,BirminghamA4540Roadside,BirminghamAcocksGreen,BirminghamLadywood,BirminghamTyburn,BlackpoolMarton,Bournemouth,BristolStPaul_s,CamdenKerbside,CardiffCentre,CarlisleRoadside,ChathamRoadside,ChepstowA48,ChesterfieldLoundsleyGreen,ChesterfieldRoadside,ChilboltonObservatory,ChristchurchBarrackRoad,CoventryAllesley,DerryRosemount,Eastbourne,EdinburghStLeonards,GlasgowHighStreet,GlasgowTownhead,Grangemouth,GreenockA8Roadside,HullFreetown,Inverness,LeamingtonSpa,LeamingtonSpaRugbyRoad,LeedsCentre,LeedsHeadingleyKerbside,LeicesterUniversity,LiverpoolSpeke,LondonBexley,LondonBloomsbury,LondonEltham,LondonHarlington,LondonHarrowStanmore,LondonHonorOakPark,LondonMaryleboneRoad,LondonN_Kensington,LondonTeddingtonBushyPark,LondonWestminster,LoughNavar,ManchesterPiccadilly,Middlesbrough,Narberth,NewcastleCentre,Newport,NorthamptonSpringPark,NorwichLakenfields,NottinghamCentre,OxfordStEbbes,PlymouthCentre,PortTalbotMargam,Portsmouth,Preston,ReadingNewTown,RochesterStoke,SalfordEccles,SaltashCallingtonRoad,SandyRoadside,SheffieldBarnsleyRoad,SheffieldDevonshireGreen,SouthamptonCentre,Southend_on_Sea,Stanford_le_HopeRoadside,Stockton_on_TeesA1305Roadside,Stockton_on_TeesEaglescliffe,Stoke_on_TrentCentre,StorringtonRoadside,SunderlandSilksworth,SwanseaRoadside,Warrington,WiganCentre,WirralTranmere,WorthingA27Roadside,Wrexham,YorkBootham,YorkFishergate,BrightonPrestonPark,Average
2020-06-30 05:00:00,2.429,1.604,5,1.274,7.052,6.132,6.981,NaN,4.764,1,5,5.833,4.6,6,4,6,2.123,2.217,5.118,NaN,4.953,2,1.958,2.005,2.453,2.146,2,2.404,NaN,2.689,4.575,5.212,2.382,3,5.33,-2,5,5,7.4,3.754,NaN,4.269,1,3.986,4.151,7,0.755,3.467,5,7.005,3,6.792,9,4.646,3.962,4.151,NaN,5,NaN,4.434,5,4.363,3.609,3,5.7,8,4.693,2.642,6.226,5,3,NaN,2.571,NaN,1.792,4,1,4.481,2.217,-3,1.651,2,2,NaN,3.82601333333333
2020-06-30 06:00:00,3.255,1.816,3,1.958,7.052,5.896,6.84,NaN,4.269,-1,5,5.055,2.3,6,2,11,2.453,2.476,4.033,NaN,5.401,3,3.514,2.217,2.476,2.193,4,2.445,NaN,2.476,5.236,5.59,2.5,3,5.401,-2,7,5,4.2,4.168,NaN,4.34,3,4.127,4.458,9,0.566,3.396,1,6.651,0,6.698,8,4.599,4.316,3.986,NaN,6,NaN,3.679,4,4.599,3.467,4,4.7,9,3.349,2.123,4.34,5,4,NaN,3.349,NaN,1.981,6,2,2.618,2.052,-2,1.816,4,3,NaN,3.84573333333333
2020-06-30 07:00:00,3.302,1.934,6,2.382,7.217,6.038,6.486,NaN,3.703,0,6,4.472,3.3,7,2,8,2.618,2.665,3.208,NaN,5.519,6,2.759,2.547,2.854,2.429,3,2.431,NaN,2.594,6.321,6.462,2.665,4,6.745,1,4.7,5,7.9,4.369,NaN,3.986,2.5,4.292,4.481,6,0.448,2.995,3,5.684,2,6.297,9,4.929,5.849,3.726,NaN,8,NaN,2.83,3,4.575,3.255,1,9.7,6,1.58,2.005,4.387,6,4,NaN,4.34,NaN,2.241,5,1,1.769,2.288,0,3.774,6,1,NaN,4.06068
2020-06-30 08:00:00,1.58,1.863,6,2.807,7.5,6.014,6.439,NaN,3.325,-2,6,5.347,0.6,8,2,8,3.42,3.585,2.783,NaN,6.203,4,1.698,2.571,2.925,1.981,0,2.261,NaN,2.311,6.675,7.193,1.226,2,7.877,-1,5.4,5,6.2,5.071,NaN,3.939,4.8,4.882,4.151,6,0.472,3.844,2,4.811,4,5.566,7,4.835,8.632,3.703,NaN,8,NaN,2.901,1,3.066,3.797,-1,10.7,5,1.934,2.052,4.08,NaN,2,NaN,5.401,NaN,2.712,4,0,2.123,2.264,-3,4.269,3,1,NaN,3.74039189189189
2020-06-30 09:00:00,1.769,1.816,4,2.382,7.005,6.392,6.25,NaN,3.632,-4,11,6.319,6.1,10,2,15,3.75,4.033,2.807,NaN,6.675,3,0.59,2.712,3.16,2.689,-1,2.951,NaN,1.934,6.863,7.429,1.085,0,7.005,1,3.7,6,4.3,4.179,NaN,3.302,4,4.458,3.703,5,0.472,4.08,3,2.972,8,3.797,6,4.859,7.83,3.703,NaN,5,NaN,4.505,1,2.948,3.585,2,9.7,4,19.576,1.958,3.467,10,3,NaN,6.014,NaN,2.901,6,-1,2.759,2.146,-1,4.788,3,7,NaN,4.30733333333334
2020-06-30 10:00:00,3.09,1.604,2,3.396,7.146,7.052,6.368,NaN,3.396,0,6,3.889,1,7,3,10,4.198,4.434,3.066,NaN,6.675,0,1.769,2.453,3.443,2.5,1,2.418,NaN,2.854,6.25,6.557,1.014,2,6.722,4,6.1,5,NaN,2.713,NaN,3.231,3.4,3.821,3.042,7,0.425,3.538,4,2.453,9,4.741,9,5.495,8.09,4.08,NaN,4,NaN,3.561,2,3.184,3.066,3,10.7,6,8.609,2.524,2.335,8,3,NaN,5.684,NaN,3.75,4,-1,2.972,3.703,-1,5.33,4,5,NaN,4.10595945945946
2020-06-30 11:00:00,3.349,1.84,3,2.877,7.524,6.462,6.533,NaN,3.821,1,3,4.861,5.1,6,2,7,5.519,5.189,4.127,NaN,6.344,2,2.453,2.453,2.877,2.264,1,2.187,NaN,3.302,6.604,6.321,1.321,0,8.231,4,5.1,3,NaN,2.265,NaN,3.797,2.2,2.359,2.712,6,0.613,4.363,3,0.755,7,3.632,8,5.354,8.514,3.467,NaN,5,NaN,4.222,2,1.84,3.844,1,11.7,4,8.137,1.226,2.5,4,2,NaN,5.519,NaN,4.151,2,3,4.198,4.434,0,5.755,1,1,NaN,3.85427027027027
2020-06-30 12:00:00,1.58,1.722,3,2.972,6.58,5.778,5.731,NaN,4.387,-1,3,3.791,2,9,0,7,5.684,5.66,1.745,NaN,6.132,2,2.382,2.241,2.524,1.604,1,2.618,NaN,2.712,7.382,7.241,2.288,2,7.524,3,6.1,4,NaN,2.977,NaN,3.373,4.9,2.075,2.359,7,0.731,6.863,3,0.236,5,3.396,12,6.061,9.222,2.925,NaN,3,NaN,4.599,4,1.627,5.283,3,6.7,4,20.66,1.274,2.642,3,3,NaN,6.297,NaN,4.198,2,NaN,4.859,5.189,1,4.717,5,2,NaN,4.13069863013699
2020-06-30 13:00:00,1.108,2.146,1,2.359,5.896,5.778,4.788,NaN,5.802,0,4,4.958,2.9,6,NaN,7,5.071,5.283,0.991,NaN,7.547,1,2.948,1.84,3.561,3.066,-2,2.167,NaN,2.712,5.189,5.307,2.359,5,7.925,4,6.5,4,6.5,3.332,NaN,2.807,4.7,2.712,1.745,6,1.179,8.16,2,0.259,2,2.83,9,5.59,8.656,2.311,NaN,1,NaN,5.991,4,1.651,6.58,4,11.7,7,58.797,1.321,3.16,7,6,NaN,6.509,NaN,3.467,6,2,5.873,5.991,0,4.316,5,5,NaN,4.86943243243243
2020-06-30 14:00:00,2.005,2.193,2,2.736,7.453,7.005,5.967,NaN,5.212,1,9,3.305,3.6,7,NaN,5,5.047,5.377,0.849,NaN,6.038,2,1.91,1.722,4.175,3.373,NaN,2.314,NaN,6.014,4.741,5.259,3.325,5,7.877,4,5.3,3,4.3,2.339,NaN,2.925,3.1,2.217,1.816,5,1.085,8.278,3,2.453,6,3.585,10,4.646,8.326,1.84,NaN,7,NaN,5.896,0,3.231,7.099,3,9.7,4,20.448,1.25,2.759,5,5,NaN,6.321,NaN,2.807,5,7,6.344,6.061,0,4.41,4,4,NaN,4.54839726027397
2020-06-30 15:00:00,3.491,2.123,1,4.481,7.241,5.448,5.307,NaN,5.472,1,6,1.75,2.2,7,3,10,5.731,5.66,1.179,NaN,5.307,1,1.297,1.863,3.561,3.16,-1,2.974,NaN,4.104,3.561,4.009,4.741,3,9.693,5,3.5,2,8.3,2.479,NaN,2.217,7.4,2.052,1.816,6,0.991,9.599,3,3.373,10,4.741,6,4.906,8.019,1.698,NaN,6,NaN,5.448,-1,3.019,7.925,6,3.7,7,7.288,1.84,2.052,3,6,NaN,5.448,NaN,2.359,4,7,6.863,6.368,0,5.094,4,3,NaN,4.27797333333333
2020-06-30 16:00:00,3.868,2.146,-1,4.009,6.061,4.434,4.599,NaN,6.415,1,2,4.472,0.9,7,6,5,5.92,5.991,1.486,NaN,3.915,1,2.547,2.854,3.278,2.5,1,4.159,NaN,2.995,2.123,2.193,5.448,4,8.231,7,3.8,1,5,1.603,NaN,2.429,4.4,1.604,1.297,6,0.92,9.434,2,2.146,8,2.005,4,4.08,7.123,1.179,NaN,7,NaN,6.109,2,1.84,8.443,4,6.7,10,6.132,2.524,1.981,1,7,NaN,5.024,NaN,2.382,7,5,6.958,6.557,4,4.505,6,3,NaN,4.08958666666667
2020-06-30 17:00:00,4.222,2.028,3,3.491,4.151,3.585,3.113,NaN,6.698,3,2,5.833,1.7,6,3,3,4.953,4.906,1.651,NaN,2.17,4,5.425,2.972,2.807,2.689,7,4.034,NaN,2.594,1.934,2.17,6.321,5,5.778,6,5.9,0,4.3,1.262,NaN,1.439,3.8,1.604,1.226,4,1.509,9.717,0,3.443,4,2.665,6,4.127,8.113,1.226,NaN,6,NaN,6.58,1,1.415,8.821,8,1.7,12,6.958,2.5,1.156,1,5,NaN,5.755,NaN,2.618,6,6,7.17,6.698,2,4.764,4,7,NaN,4.07588
2020-06-30 18:00:00,3.278,1.722,6,4.363,3.396,2.759,2.453,NaN,6.415,1,5,4.861,2.8,5,NaN,4,4.363,4.505,2.429,NaN,2.5,3,3.561,3.066,3.137,2.524,5,3.218,NaN,2.429,1.816,2.075,6.651,7,2.642,4,4.4,0,3.5,1.571,NaN,1.604,4.5,1.698,1.509,4,1.722,9.906,-1,3.774,1,1.722,4,3.703,7.783,1.745,NaN,3,NaN,6.297,1,1.108,9.151,6,6.7,9,5.071,3.396,0.873,0,4,NaN,4.481,NaN,2.854,5,8,7.264,6.415,1,5.307,5,7,NaN,3.81104054054054
2020-06-30 19:00:00,3.184,1.274,4,4.175,3.514,2.83,2.547,NaN,6.014,2,5,5.638,1.9,7,NaN,5,5.377,5.236,3.16,NaN,2.406,3,2.83,3.302,2.547,2.052,8,2.935,NaN,3.113,2.028,2.099,6.627,9,3.231,4,2.5,2,3,1.7,NaN,2.028,3.9,2.052,1.698,2,1.627,10.071,4,2.948,4,2.547,5,3.231,5.684,2.925,NaN,5,NaN,6.604,1,1.25,8.349,6,4.7,9,4.505,3.939,0.991,-2,6,NaN,3.892,NaN,3.231,4,10,6.509,7.099,5,7.406,7,6,NaN,4.10006756756757
2020-06-30 20:00:00,5.142,1.061,2,3.632,3.538,3.042,3.042,NaN,5.731,5,4,4.375,1.2,9,0,6,3.538,3.632,3.514,NaN,2.547,4,3.609,3.208,1.84,1.415,7,2.843,NaN,1.934,2.005,2.123,7.807,9,3.113,4,3.8,1,3.5,2.55,NaN,3.373,3.4,2.17,2.618,3,1.745,11.25,6,3.019,3,3.609,4,2.807,4.127,2.123,NaN,10,NaN,6.509,0,1.698,9.127,6,6.7,16,5.708,3.491,1.25,2,8,NaN,4.693,NaN,3.302,4,10,6.25,5.896,3,9.929,6,7,NaN,4.36713333333333
2020-06-30 21:00:00,7.217,0.967,-1,3.373,4.104,3.208,3.231,NaN,6.014,3,4,6.027,2.1,7,2,4,3.679,3.373,2.901,NaN,2.547,2,4.245,2.453,1.769,1.415,6,3.01,NaN,2.264,1.816,2.028,7.854,6,5.33,7,5.4,4,6.3,2.84,NaN,4.434,5.4,3.373,3.75,6,2.075,7.972,4,1.84,6,3.939,3,3.184,4.009,2.264,NaN,17,NaN,7.193,1,2.571,6.769,10,10.7,34,6.203,3.797,1.981,0,8,NaN,6.533,NaN,3.16,5,7,6.25,5.943,1,10.519,9,6,NaN,4.93765333333333
2020-06-30 22:00:00,6.415,0.991,0,3.373,2.783,3.892,2.689,NaN,6.179,2,6,5.541,0.6,10,3,8,4.67,3.561,2.83,NaN,2.665,3,4.387,2.075,2.689,2.901,7,2.461,NaN,2.453,1.91,1.887,9.151,4,5.259,7,4.8,4,7.7,3.169,NaN,4.127,6.2,4.269,3.585,10,1.981,9.198,8,1.038,6,3.514,4,2.854,3.986,1.91,NaN,4,NaN,8.113,2,3.774,6.887,8,6.7,14,6.109,5,2.618,0,6,NaN,6.392,NaN,3.16,3,7,6.462,6.91,2,9.835,7,8,NaN,4.72870666666667
2020-06-30 23:00:00,5.825,1.179,4,2.547,2.618,2.335,2.217,NaN,7.712,2,7,6.319,3,8,5,8,4.057,4.104,3.491,NaN,3.443,4,4.009,1.604,4.033,4.552,7,2.286,NaN,2.075,1.745,1.958,8.373,7,2.759,4,4.4,5,6.5,2.625,NaN,3.703,2.6,3.443,3.137,9,1.981,11.132,5,2.524,4,2.5,4,2.995,4.434,3.09,NaN,5,NaN,8.726,2,4.269,8.349,8,10.7,28,7.264,4.505,3.349,5,5,NaN,4.316,NaN,3.75,1,6,6.415,5.755,3,9.906,4,8,NaN,4.96812
2020-07-01 00:00:00,2.712,1.179,3,4.009,2.193,2.052,2.052,NaN,7.783,4,6,3.014,-0.7,7,5,6,5.047,5.991,4.009,NaN,2.948,3,2.972,1.698,4.693,5.142,6,2.302,NaN,2.099,2.123,2.406,8.09,8,3.325,11,6.6,4,5.5,2.925,NaN,3.679,0.9,2.948,2.524,6,2.052,10.566,2,2.854,5,2.5,4,3.632,3.632,2.877,NaN,5,NaN,7.665,1,4.481,12.925,7,10.7,21,12.665,3.986,3.066,6,5,NaN,2.075,NaN,5.495,0,5,7.311,6.132,2,11.415,7,8,NaN,4.86992
2020-07-01 01:00:00,2.689,1.651,1,4.575,2.311,2.759,2.123,NaN,7.5,2,5,1.652,3.4,9,2,3,3.844,3.939,3.632,NaN,2.807,4,1.934,1.769,4.245,4.906,10,2.154,NaN,1.792,2.524,2.854,7.382,12,3.325,10,5.6,2,3.7,4.154,NaN,2.948,2.1,2.429,3.349,11,1.745,10.259,5,2.099,4,2.901,5,4.009,2.217,3.113,NaN,4,NaN,7.146,3,3.821,11.226,4,4.7,12,13.16,4.764,3.443,5,3,8,1.439,NaN,4.245,-3,6,7.854,6.722,0,10.66,10,6,NaN,4.58644736842105
2020-07-01 02:00:00,2.571,1.887,1,7.005,3.42,4.08,2.901,NaN,9.882,1,3,5.346,0,8,1,1,1.722,1.887,4.151,NaN,3.302,4,3.443,2.075,4.104,5.047,10,2.338,NaN,1.509,2.571,2.759,7.429,9,4.222,12,6.9,4,4.3,3.463,NaN,3.396,3.5,3.137,3.396,9,1.722,10.236,7,0.967,3,3.184,9,4.009,2.547,2.712,NaN,3,NaN,7.901,2,3.467,11.651,4,5.7,10,4.599,4.811,2.665,4,3,7,1.792,NaN,4.953,-1,7,8.16,4.528,1,6.109,8,5,NaN,4.45336842105263
2020-07-01 03:00:00,2.028,2.712,5,3.396,3.868,3.349,3.373,NaN,7.264,4,4,5.929,-0.7,9,4,2,1.675,1.769,3.844,NaN,2.146,6,3.962,2.359,4.953,5.236,7,2.504,NaN,1.368,1.675,1.887,8.467,6,3.585,8,5.5,4,3.9,3.245,NaN,3.349,2.9,3.255,3.255,6,1.792,11.816,7,2.642,5,3.042,6,4.859,2.736,1.958,NaN,4,NaN,8.656,2,3.467,14.929,3,5.7,5,1.509,5.142,3.208,5,1,4,2.264,NaN,5.024,3,8,9.387,3.491,3,2.594,12,4,NaN,4.38511842105263
2020-07-01 04:00:00,1.368,3.821,5,2.217,2.524,2.146,1.934,NaN,6.651,7,6,3.499,0,11,4,5,2.241,2.217,3.892,NaN,1.84,5,4.222,2.759,5.519,6.109,6,2.587,NaN,0.896,1.816,1.887,7.759,6,3.396,4,5.9,3,7.9,3.415,NaN,3.915,2.3,3.184,3.514,3,1.769,10.778,5,2.665,6,2.359,3,4.387,2.594,2.712,NaN,3,NaN,8.962,1,3.962,13.373,3,4.7,3,2.17,5.212,3.137,9,1,3,3.042,NaN,5.165,4,7,9.387,2.594,3,2.335,15,6,NaN,4.33856578947368
2020-07-01 05:00:00,1.84,4.009,2,3.208,1.745,1.533,1.509,NaN,5.991,4,7,4.471,3.3,14,2,5,2.406,2.807,4.41,NaN,1.934,1,5.024,3.042,4.717,4.387,12,2.896,NaN,1.132,2.146,2.335,7.406,5,2.264,2,7,4,5.4,3.774,NaN,3.915,1.5,3.75,3.915,6,1.462,8.16,3,2.736,5,2.359,5,1.769,2.571,3.184,NaN,5,NaN,9.41,0,4.646,9.882,4,2.7,6,4.481,5.66,3.797,9,4,5,1.792,NaN,4.906,3,5,9.528,2.594,3,1.486,10,17,NaN,4.40643421052632
2020-07-01 06:00:00,2.972,4.057,2,4.222,1.981,1.792,1.557,NaN,4.316,2,5,5.443,1.5,11,5,3,2.689,3.255,4.222,NaN,2.524,1,5.637,4.104,4.67,4.34,8,3.596,NaN,1.981,2.193,2.476,7.5,8,2.005,0,6.6,5,5.5,3.353,NaN,3.396,3.4,3.609,3.491,6,1.108,5.92,5,3.019,6,2.854,4,1.792,4.104,3.019,NaN,4,NaN,9.387,1,4.859,7.571,3,8.7,6,4.575,5.354,4.033,6,2,4,1.344,NaN,4.599,4,4,9.434,2.193,5,2.146,8,5,NaN,4.17621052631579
2020-07-01 07:00:00,5.212,3.939,3,4.717,2.783,2.311,1.863,NaN,5.519,2,4,3.11,0.7,15,5,4,2.311,2.524,3.892,NaN,2.193,1,4.575,3.349,4.599,4.222,5,3.892,NaN,4.67,2.759,2.712,9.693,10,2.193,0,5,6,4.6,3.365,NaN,3.609,2.6,3.231,3.844,6,1.085,5.448,6,4.387,NaN,2.028,4,2.17,2.288,2.382,NaN,2,NaN,10,3,4.929,6.769,4,5.7,4,3.514,4.316,3.821,5,2,2,1.392,NaN,4.481,5,3,4.976,1.91,3,2.17,7,6,NaN,4.01004
2020-07-01 08:00:00,4.292,4.552,2,4.693,2.948,2.5,2.335,NaN,3.278,2,6,3.208,0.7,13,9,7,2.123,2.759,3.066,NaN,2.665,4,4.151,1.368,5.118,4.34,4,4.012,NaN,5.873,2.5,2.642,11.085,12,3.349,3,6.2,7,4.1,2.817,NaN,3.632,3.4,3.137,3.561,5,1.156,5.778,9,4.363,5,3.184,3,1.934,1.934,1.698,NaN,-1,NaN,11.014,1,4.245,5.778,8,8.7,4,5.425,3.915,3.538,4,4,3,1.651,NaN,4.34,3,4,3.821,1.769,1,1.745,7,8,NaN,4.25515789473684
2020-07-01 09:00:00,6.156,0.967,5,5.071,2.925,1.863,2.335,NaN,3.939,1,4,2.722,-0.4,9,6,4,1.085,1.226,2.571,NaN,2.123,4,4.08,0.778,6.557,5.094,4,4.347,NaN,5.708,1.179,1.533,4.953,16,3.16,NaN,4.9,5,3.2,2.462,NaN,2.759,3.5,2.83,2.712,2,1.604,4.505,8,3.656,6,3.16,3,2.665,3.042,1.675,NaN,6,NaN,8.396,1,3.656,3.538,6,7.7,1,6.061,3.208,3.349,3,7,2,1.462,NaN,3.939,2,2,3.585,1.91,2,1.368,17,13,NaN,3.99752
2020-07-01 10:00:00,5.92,0.425,3,4.34,2.642,1.91,1.816,NaN,6.863,2,4,3.791,1.9,11,3,4,1.108,1.203,2.264,NaN,1.486,5,4.693,0.873,4.245,2.783,3,3.96,NaN,7.382,1.557,2.453,2.359,9,2.689,0,5.7,4,5.3,2.519,NaN,2.288,5.1,2.524,2.712,6,1.981,4.292,5,3.561,3,1.958,3,2.429,3.042,1.627,NaN,4,NaN,3.892,4,2.642,3.278,6,6.7,2,7.689,3.373,2.783,6,4,2,1.462,NaN,4.057,5,3,2.5,2.146,3,1.58,11,NaN,NaN,3.61062666666666
2020-07-01 11:00:00,7.052,0.66,-1,5.684,2.642,1.84,1.84,NaN,4.292,4,7,5.249,0.5,12,1,NaN,1.108,1.321,2.5,NaN,2.642,3,5.142,2.524,1.274,1.038,1,3.217,NaN,7.146,2.217,1.91,2.689,9,3.255,4,6.7,4,2.8,2.986,NaN,2.83,5.5,3.019,2.571,9,1.769,4.693,4,3.915,4,2.288,2,2.241,3.656,1.486,NaN,4,NaN,4.434,4,2.642,2.736,6,5.7,3,4.363,3.679,2.123,4,6,2,2.005,NaN,4.717,6,5,1.675,1.604,1,1.486,7,8,NaN,3.6048
2020-07-01 12:00:00,4.693,1.344,0,4.363,2.075,1.981,1.462,NaN,3.137,5,6,4.86,4.1,9,2,NaN,1.25,1.439,2.5,NaN,1.675,2,4.08,3.703,0.967,1.014,0,1.694,NaN,5.33,2.193,1.958,2.359,6,4.08,5,NaN,4,3.4,3.188,NaN,2.476,NaN,4.104,2.5,7,2.075,3.656,7,3.42,6,3.986,4,2.005,4.41,1.344,NaN,5,NaN,3.892,3,3.019,2.759,6,3.7,4,2.901,4.552,2.429,8,7,3,2.382,NaN,4.316,6,4,2.075,1.958,-1,2.5,4,6,NaN,3.46991780821918
2020-07-01 13:00:00,3.349,1.226,8,4.835,1.84,2.594,1.203,NaN,3.019,6,6,6.609,2.6,5,5,NaN,1.415,1.745,2.476,NaN,2.264,3,3.703,6.344,1.038,0.943,2,1.628,NaN,5.542,2.524,1.792,2.075,6,1.627,4,NaN,4,7,2.346,NaN,2.901,NaN,2.453,2.618,7,1.698,4.08,NaN,2.689,2,4.245,6,1.934,3.09,1.722,NaN,3,NaN,5.425,2,3.09,2.17,3,4.7,4,4.292,4.835,2.665,6,13,4,3.042,NaN,3.844,5,1,1.934,1.981,-1,2.712,12,8,NaN,3.66468055555556
2020-07-01 14:00:00,2.571,2.925,5,7.83,2.17,2.948,1.462,NaN,3.16,6,5,5.832,3.5,10,6,NaN,1.816,3.184,2.406,NaN,3.915,2,4.127,7.241,1.84,1.722,4,2.247,NaN,4.552,1.604,1.439,2.877,10,1.745,2,NaN,3,3.5,2.134,NaN,2.901,NaN,2.618,2.618,8,2.217,3.231,7,1.981,-2,4.859,7,1.651,3.514,1.91,2.6,3,NaN,4.387,2,3.538,2.335,3,8.7,3,1.722,4.741,2.736,2,11,2,2.948,NaN,2.877,5,-1,2.052,1.698,4,4.057,7,15,NaN,3.77889189189189
2020-07-01 15:00:00,2.689,5.401,2,6.792,2.712,2.193,2.099,NaN,3.113,5,7,3.596,2.4,11,4,NaN,2.146,3.609,15.33,NaN,2.547,5,4.717,5.047,3.09,3.278,6,2.546,NaN,3.939,1.651,1.58,3.609,8,1.533,6,NaN,3,5.1,1.432,NaN,2.736,NaN,1.769,1.675,6,2.005,3.302,10,2.406,1,4.481,6,1.557,4.269,1.415,7,6,NaN,3.726,2,3.514,2.547,6,6.7,0,1.722,4.764,3.137,5,8,6,4.104,NaN,2.406,6,1,1.934,2.406,5,5.307,-1,6,NaN,4.01393243243243
2020-07-01 16:00:00,2.642,5.142,3,6.769,2.335,2.217,1.745,NaN,4.104,4,6,4.374,3.3,7,4,NaN,4.104,5.448,13.302,NaN,2.005,6,4.741,5.165,4.528,4.646,5,2.918,NaN,3.184,1.981,2.335,3.443,5,1.816,6,6.5,5,5.5,1.488,NaN,2.005,NaN,1.627,1.792,8,1.627,3.42,7,5.92,6,5,6,2.028,4.363,1.627,4.4,12,NaN,3.443,1,4.009,2.665,4,7.7,5,1.863,5,3.396,4,6,6,2.925,NaN,3.467,7,1,2.406,2.948,4,4.976,2,6,NaN,4.27118666666667
2020-07-01 17:00:00,2.524,3.679,3,6.604,3.467,3.231,3.09,NaN,5.024,4,5,4.86,3.8,4,3,NaN,5.165,5.802,8.962,NaN,3.16,5,4.717,5.495,3.726,3.939,3,3.499,NaN,3.113,3.066,8.632,4.575,5,2.83,6,4.6,3,3.8,1.485,NaN,2.642,6.6,1.58,1.769,7,2.17,3.396,3,2.618,4,4.929,9,2.642,2.948,2.028,3.1,8,NaN,4.175,1,3.16,2.854,4,8.7,9,4.269,4.764,2.877,3,7,4,2.83,NaN,5.943,4,1,2.618,4.575,5,5.755,7,6,NaN,4.27351315789474
2020-07-01 18:00:00,3.514,4.033,3,5.212,4.198,4.387,2.972,NaN,5.495,1,7,3.888,2,7,1,NaN,5.118,7.547,2.618,NaN,3.561,4,4.528,5.142,4.67,4.646,5,4.206,NaN,3.467,5.519,7.076,5.236,12,3.16,4,6,1,6.3,1.854,NaN,3.042,4.1,1.958,2.264,7,3.113,3.726,3,3.491,5,6.533,7,2.712,2.618,2.736,4.3,6,NaN,4.811,1,2.382,3.042,4,13.7,10,5.448,4.882,2.123,4,6,5,3.113,NaN,6.958,4,4,3.821,3.585,6,6.958,7,6,NaN,4.57582894736842
2020-07-01 19:00:00,2.524,3.774,3,5.024,4.387,3.514,3.137,NaN,5.425,2,6,4.763,2.6,7,3,NaN,4.575,4.151,2.028,NaN,4.741,5,4.646,4.788,5.283,5.33,5,5.118,NaN,2.736,3.302,5.094,2.807,13,3.844,3,7.4,4,4.7,1.812,NaN,3.066,5.4,2.241,1.887,7,3.184,3.561,5,2.736,5,5.92,7,2.311,2.335,2.217,5.3,7,NaN,5.401,4,3.066,3.939,5,9.7,11,4.929,3.184,2.335,7,7,6,5.212,NaN,6.84,5,1,4.151,4.458,7,12.359,6,7,NaN,4.75309210526316
2020-07-01 20:00:00,2.807,3.255,5,5.542,3.042,3.09,2.665,NaN,6.085,3,3,3.499,3.5,12,6,NaN,5.943,6.58,2.17,NaN,5.59,3,4.811,4.41,5.094,5.024,6,4.287,NaN,3.609,3.09,4.458,3.184,8,3.42,5,7.7,3,4.5,1.437,NaN,2.382,4.5,1.557,1.84,5,3.255,4.458,4,3.679,3,5.708,6,4.151,2.925,1.84,2.6,5,NaN,6.509,4,4.009,6.014,4,4.7,19,7.429,4.623,3.915,6,8,5,5.731,NaN,6.038,6,1,3.821,4.104,5,26.25,9,10,NaN,5.06355263157895
2020-07-01 21:00:00,3.137,3.09,5,7.099,3.042,2.406,2.901,NaN,4.505,4,3,5.151,1.3,10,6,NaN,4.953,5.259,2.406,NaN,3.066,2,4.741,4.127,4.387,4.528,8,3.201,NaN,7.712,3.231,3.443,3.349,4,4.363,5,7.1,2,5.9,1.538,NaN,2.335,4.7,1.84,1.509,5,2.217,5.165,3,4.292,1,4.198,6,4.009,3.962,2.217,3.2,9,NaN,6.038,1,4.127,5.142,4,11.7,17,8.726,5.094,3.278,6,6,6,4.552,NaN,5.825,7,4,4.127,4.575,2,2.642,8,8,NaN,4.65006578947368
2020-07-01 22:00:00,3.396,3.09,4,9.033,2.877,2.642,2.901,NaN,4.693,4,7,4.86,3.1,7,4,NaN,4.363,5.118,2.995,NaN,2.524,3,4.292,4.08,4.222,9.009,7,2.593,NaN,4.528,2.382,2.547,3.491,4,4.033,4,7,3,5.6,2.325,NaN,2.594,1.9,1.887,1.863,5,1.792,4.575,3,3.726,5,4.222,9,4.009,4.929,2.5,4.9,6,NaN,6.462,2,3.16,3.208,4,8.7,17,11.509,4.552,2.335,5,4,5,2.83,NaN,6.014,8,5,6.179,4.528,-1,2.17,8,5,NaN,4.54260526315789
2020-07-01 23:00:00,3.255,3.113,11,3.656,2.783,2.264,2.783,NaN,3.892,4,10,5.151,3.5,6,6,NaN,6.745,4.623,4.528,NaN,2.594,2,4.387,4.104,4.316,4.127,5,2.929,NaN,4.481,3.656,3.632,3.491,5,3.16,1,5.7,3,5.3,3.883,NaN,2.335,5.5,2.429,2.17,4,2.241,2.807,6,3.609,5,3.726,8,4.269,5.943,3.019,2.8,9,NaN,7.193,4,4.127,3.325,4,2.7,25,11.981,3.821,2.429,6,5,4,2.925,NaN,6.274,6,6,5.967,2.571,0,2.547,6,6,NaN,4.68106578947369
