Datetime,Aberdeen,AstonHill,AuchencorthMoss,BarnsleyGawber,BelfastCentre,BirminghamA4540Roadside,BirminghamAcocksGreen,BirminghamLadywood,BlackpoolMarton,Bournemouth,BrightonPrestonPark,BristolStPaul_s,BushEstate,Canterbury,CardiffCentre,CharltonMackrell,ChilboltonObservatory,CoventryAllesley,Cwmbran,DerryRosemount,EdinburghStLeonards,Eskdalemuir,ExeterRoadside,FortWilliam,GlasgowTownhead,Glazebury,HighMuffles,HullFreetown,Ladybower,LeamingtonSpa,LeedsCentre,LeicesterUniversity,Leominster,Lerwick,LiverpoolSpeke,LondonBloomsbury,LondonEltham,LondonHaringeyPrioryParkSouth,LondonHarlington,LondonHillingdon,LondonMaryleboneRoad,LondonN_Kensington,LoughNavar,LullingtonHeath,MaceHead,ManchesterPiccadilly,ManchesterSharston,MarketHarborough,Middlesbrough,Narberth,NewcastleCentre,NorthamptonKingsthorpe,NorthamptonSpringPark,NorwichLakenfields,NottinghamCentre,Peebles,PlymouthCentre,PortTalbotMargam,Portsmouth,Preston,ReadingNewTown,RochesterStoke,SheffieldDevonshireGreen,Sibton,SouthamptonCentre,Southend_on_Sea,StOsyth,Stoke_on_TrentCentre,Strathvaich,SunderlandSilksworth,Thurrock,WalsallWoodlands,Weybourne,WickenFen,WiganCentre,WirralTranmere,YarnerWood,CwmbranCrownbridge,Average
2021-02-17 12:00:00,63.71272,82.27273,NaN,67.80391,57.2267,56.07917,73.99058,67.50455,74.93854,83.42026,58.37423,64.96004,74.43961,70.94714,68.5024,75.38757,74.09036,71.09681,NaN,68.65208,76.83445,90.30543,61.11831,73.64133,64.16176,85.51575,69.15101,58.27444,80.4766,NaN,68.60219,57.07702,84.01897,87.21209,NaN,61.26799,NaN,62.46541,63.06412,48.89465,19.15872,68.65208,79.27918,67.2052,89.00822,NaN,77.68262,NaN,NaN,81.97338,66.05767,NaN,85.96478,64.11186,67.15531,70.44821,62.11616,61.06842,NaN,63.01423,NaN,NaN,67.70412,64.96004,69.00133,61.11831,69.64993,63.26369,91.05381,NaN,NaN,69.40047,60.5695,60.60276,58.07487,77.1338,79.42886,72.44391,69.262224375
2021-02-17 13:00:00,65.80821,83.32048,NaN,70.59789,59.72132,59.12261,78.4809,69.89939,76.63488,83.27058,55.72992,67.35488,75.23789,70.84735,64.76047,73.49165,76.43531,75.188,NaN,71.44606,77.53295,89.10801,62.91444,74.73896,65.80821,83.91919,78.13165,59.67143,80.62628,NaN,66.5566,54.23315,81.07531,89.35747,NaN,61.91659,NaN,65.8581,66.20735,48.49551,NaN,71.64563,78.4809,67.30498,88.80865,46.25035,NaN,NaN,NaN,80.62628,67.25509,NaN,88.4594,61.46756,68.10326,NaN,55.77982,55.82971,NaN,65.65853,50.14196,64.79373,70.44821,NaN,69.69982,58.97294,63.26369,63.01423,90.95403,NaN,NaN,70.89724,65.25939,61.36778,63.26369,75.33768,77.38327,76.08606,69.842109047619
2021-02-17 14:00:00,63.96219,83.56994,60.27014,66.80606,62.01638,64.16176,79.32908,73.49165,76.98413,79.52865,58.77337,59.82111,76.4852,72.29423,51.8882,72.19445,70.24864,78.13165,NaN,72.99273,78.63058,89.95618,57.8753,73.64133,66.80606,82.72177,79.1295,52.5867,79.27918,NaN,60.41982,60.5196,84.16865,86.71317,NaN,59.80448,NaN,67.45466,63.01423,45.85121,13.17162,69.45036,76.93424,67.95359,89.20779,48.04648,NaN,NaN,NaN,78.97983,70.19875,NaN,86.41381,61.26799,74.4895,69.10111,56.92734,55.82971,NaN,73.69122,51.2396,65.00993,71.44606,NaN,68.25294,58.42412,66.40692,59.47186,90.4551,NaN,NaN,76.43531,66.5067,62.91444,64.81036,72.99273,76.63488,72.69337,68.5890854545455
2021-02-17 15:00:00,63.06412,83.02112,62.06627,64.71057,59.32218,58.17466,78.4809,73.44176,76.88434,81.92349,56.07917,53.2353,NaN,73.39187,37.41938,74.43961,74.78886,77.03402,NaN,67.40477,79.97768,91.65252,59.07272,74.19015,66.85595,84.31833,77.08391,51.33938,76.38542,78.68047,63.2138,60.5196,80.92564,92.94973,NaN,60.07057,NaN,64.26154,56.12906,40.81206,14.56861,65.8581,79.67832,68.65208,89.40736,52.48691,NaN,NaN,NaN,77.03402,70.14886,NaN,81.72392,62.36563,71.74541,73.69122,68.70197,59.52175,NaN,68.5523,47.49766,66.20735,70.29853,NaN,72.34413,58.82326,67.25509,68.10326,88.30973,NaN,NaN,75.68692,62.66498,65.00993,63.81251,74.14026,76.03617,60.71917,68.0964595454546
2021-02-17 16:00:00,58.62369,80.82585,62.41552,61.8667,57.12691,41.01164,73.8409,72.64348,72.94284,79.1794,59.07272,48.74497,NaN,74.14026,NaN,74.24004,74.5394,64.86025,NaN,58.87315,78.73037,93.29898,61.16821,75.48735,NaN,83.42026,77.88219,36.27185,75.93639,68.70197,59.92089,55.48046,81.72392,91.05381,NaN,55.82971,NaN,62.26584,57.47616,42.40863,15.56646,66.05767,79.72822,66.90584,89.40736,47.69723,66.70627,NaN,NaN,75.38757,58.72347,NaN,77.08391,61.11831,66.45681,73.39187,66.75617,64.01208,NaN,68.60219,49.34368,65.35917,68.15316,NaN,70.14886,61.81681,68.35273,61.31788,85.91489,NaN,NaN,74.43961,62.31573,64.71057,59.72132,72.5437,78.13165,59.27229,66.4176644615385
2021-02-17 17:00:00,58.97294,78.92994,64.26154,56.37853,54.33293,38.71658,68.90154,62.86455,63.66283,86.41381,59.07272,51.78842,NaN,73.09251,NaN,76.63488,76.33553,52.28734,NaN,57.52605,79.52865,92.15145,62.06627,71.14671,67.2052,79.32908,71.99488,47.14841,77.1338,74.19015,40.96174,48.44562,73.54155,92.10156,NaN,56.92734,NaN,63.46326,61.2181,43.50626,18.95915,72.64348,78.78026,67.90369,90.60478,45.50196,72.79316,NaN,NaN,76.63488,49.34368,NaN,71.39617,NaN,56.92734,75.63703,68.15316,59.77122,NaN,57.82541,52.93594,68.00348,56.92734,59.42197,61.51745,61.26799,69.30068,63.71272,77.88219,NaN,NaN,72.39402,59.47186,59.72132,61.06842,66.10756,77.8323,52.98584,64.6311987878788
2021-02-17 18:00:00,55.77982,75.88649,64.16176,47.04863,52.48691,35.52346,65.90799,59.871,51.38928,85.8151,59.82111,66.80606,78.58069,71.8452,NaN,78.18155,74.73896,47.09852,NaN,61.71702,78.63058,89.25768,62.81466,65.05982,67.8538,76.43531,67.2052,57.92519,68.20305,66.5566,31.9312,54.38283,66.95574,91.40306,NaN,57.2267,NaN,64.06197,63.06412,53.93379,18.36044,69.64993,75.98628,67.60434,90.00607,45.20261,65.55875,NaN,NaN,78.5308,33.77722,NaN,67.12204,NaN,56.67788,75.13811,70.4981,49.99229,NaN,58.42412,53.53465,70.24864,51.73852,60.86885,65.00993,61.01853,69.89939,63.8624,78.97983,NaN,NaN,64.41122,61.16821,58.77337,56.62799,70.04907,80.22714,64.16176,63.7114825373134
2021-02-17 19:00:00,58.67358,69.45036,63.96219,44.25465,54.63229,41.80991,64.66068,51.53895,62.71487,84.16865,57.97509,69.99918,77.38327,71.99488,NaN,79.37897,75.73682,55.72992,NaN,62.5652,76.43531,86.36392,68.25294,64.16176,66.5566,73.04262,66.5566,57.72562,63.41337,71.34628,41.80991,54.63229,68.5523,91.60263,NaN,60.32003,NaN,65.25939,64.06197,56.5781,20.35614,70.24864,74.78886,68.20305,90.60478,47.74712,67.35488,NaN,NaN,79.92779,29.43658,NaN,71.11344,NaN,58.42412,75.188,74.04047,57.17681,NaN,56.32863,54.98154,67.8538,47.39788,64.31143,64.76047,62.06627,73.09251,56.77767,77.1338,NaN,NaN,57.47616,59.82111,63.2138,49.09422,68.45251,81.92349,74.5394,64.2856189552239
2021-02-17 20:00:00,65.90799,67.8538,64.26154,43.10712,62.06627,54.33293,72.59359,66.5566,62.36563,86.01467,54.63229,69.8495,78.4809,74.98843,NaN,79.22929,77.63273,66.15746,NaN,67.2052,80.22714,84.468,71.34628,69.64993,67.90369,73.49165,67.65423,68.65208,60.76907,78.23144,38.01809,57.77552,77.1837,89.65682,NaN,60.07057,NaN,66.05767,63.2138,56.32863,19.75743,71.64563,64.46111,64.91014,90.60478,45.85121,60.76907,NaN,NaN,80.42671,37.96819,NaN,77.98198,NaN,50.09207,74.5394,75.48735,58.07487,NaN,63.51315,55.38068,69.99918,44.554,65.15961,67.70412,61.91659,70.59789,60.96864,78.23144,NaN,NaN,69.40047,59.72132,62.61509,54.63229,67.2052,82.27273,78.4809,66.1023505970149
2021-02-17 21:00:00,64.41122,71.49595,63.06412,45.40218,64.36132,64.66068,77.1837,72.29423,63.61294,87.76091,56.17896,69.74971,78.03187,71.14671,NaN,79.42886,79.87789,71.24649,NaN,64.26154,79.97768,77.63273,71.14671,72.44391,72.74326,67.15531,67.2052,62.36563,61.71702,78.58069,44.554,62.16606,80.92564,90.30543,NaN,58.97294,NaN,66.65638,70.14886,62.86455,23.9484,73.8409,65.80821,68.5024,90.60478,44.90325,59.77122,NaN,NaN,80.62628,33.32819,NaN,81.62413,NaN,60.81896,69.05122,77.8323,59.37208,NaN,64.96004,57.37638,68.25294,46.05078,62.26584,68.85165,61.66713,70.64778,61.2181,77.48305,NaN,NaN,76.98413,55.13121,63.81251,52.5867,61.96649,83.07101,80.37682,67.0815844776119
2021-02-17 22:00:00,67.35488,75.58714,59.62154,44.75357,64.511,68.70197,78.78026,74.5394,59.77122,87.66112,57.67573,74.98843,74.98843,71.34628,NaN,77.38327,79.72822,72.64348,NaN,62.26584,74.38972,75.58714,71.8452,73.49165,71.39617,70.548,66.20735,64.96004,61.71702,81.02542,46.89895,63.06412,83.27058,91.70242,NaN,63.16391,NaN,69.64993,71.59574,65.65853,36.72088,76.43531,62.5153,65.75832,85.01682,47.09852,63.16391,NaN,NaN,81.62413,43.50626,NaN,80.4766,NaN,68.5024,62.66498,78.33123,60.02068,NaN,59.62154,58.82326,70.04907,56.32863,66.15746,70.44821,62.96434,68.10326,66.75617,80.77596,NaN,NaN,79.52865,56.07917,64.36132,54.33293,58.87315,83.52005,81.1751,68.1821982089552
2021-02-17 23:00:00,64.61079,77.68262,53.43487,53.68433,66.70627,71.49595,79.92779,75.53725,56.47831,89.70672,63.41337,72.09466,67.70412,73.1923,NaN,79.22929,80.37682,73.24219,NaN,44.95314,69.25079,72.39402,72.74326,73.44176,67.10541,74.38972,63.26369,68.80176,68.30283,79.92779,42.40863,63.91229,85.36607,92.35102,NaN,64.76047,NaN,70.84735,72.19445,65.8581,37.9183,76.63488,61.36778,69.99918,82.82155,52.63659,67.30498,NaN,NaN,82.67187,51.68863,NaN,81.52435,NaN,71.49595,56.07917,76.78456,66.65638,NaN,61.26799,59.37208,70.84735,66.80606,65.05982,73.59144,66.25724,66.5067,69.35058,74.83875,NaN,NaN,80.77596,58.97294,65.70842,57.8753,61.76692,83.76951,81.1252,68.8099497014925
2021-02-18 00:00:00,57.82541,80.27703,51.68863,60.17036,68.10326,72.24434,80.4766,75.93639,60.02068,89.75661,53.93379,77.38327,63.06412,71.89509,NaN,77.38327,82.02327,74.83875,NaN,42.75787,64.86025,74.43961,71.54585,63.91229,62.16606,78.58069,65.15961,71.59574,73.49165,79.77811,56.37853,65.65853,85.21639,91.8022,NaN,66.75617,NaN,71.24649,72.64348,67.35488,43.30669,77.43316,54.43272,67.90369,88.20994,57.67573,72.79316,NaN,NaN,85.8151,54.48261,NaN,83.56994,NaN,68.15316,54.93164,77.93209,69.89939,NaN,66.05767,59.871,72.99273,71.34628,64.21165,66.80606,65.8581,66.30713,72.99273,73.64133,NaN,NaN,82.07316,61.51745,67.45466,62.76477,65.15961,81.92349,80.07746,69.5516353731343
2021-02-18 01:00:00,56.61136,82.6885,51.82168,65.12634,67.45466,70.64778,79.76148,75.30441,64.86025,92.20134,59.13924,76.7014,62.53193,70.58126,NaN,81.69065,84.28506,74.50613,NaN,42.04275,62.06627,73.30871,72.14456,60.7358,59.27229,83.55331,68.05337,72.44391,75.10484,81.35804,74.50613,67.45466,86.28076,91.13697,NaN,68.9847,NaN,70.64778,74.37309,70.04907,34.12647,78.83015,72.71,62.33236,87.8108,63.79588,75.37094,NaN,NaN,86.87947,52.753,NaN,84.26843,NaN,69.45036,55.54698,78.9632,72.71,NaN,68.85165,58.54053,73.44176,72.84305,64.39459,66.52333,65.65853,63.19717,74.24004,70.18212,NaN,NaN,81.22499,61.99975,67.78728,69.58341,69.51688,81.62413,81.89022,70.6937007462687
2021-02-18 02:00:00,49.49336,82.48893,50.49121,64.39459,70.24864,77.36664,82.27273,76.16922,72.57696,85.01682,53.21867,80.32693,62.71487,68.5523,83.8194,82.02327,77.96535,75.8366,NaN,59.47186,62.66498,72.64348,72.09466,62.13279,59.13924,83.28721,70.44821,71.57911,73.89079,81.77381,78.29796,69.91602,86.61338,90.00607,NaN,63.52978,NaN,70.44821,73.90742,70.31516,42.30884,77.63273,82.02327,61.96649,89.40736,65.65853,75.10484,NaN,NaN,88.14342,57.0105,NaN,82.77166,NaN,69.64993,54.33293,79.09624,72.84305,NaN,76.03617,61.53408,64.79373,73.77438,63.59631,61.26799,57.14354,71.44606,74.77223,79.67832,NaN,NaN,83.86929,62.59846,68.45251,73.97395,74.83875,80.82585,81.35804,71.691854117647
2021-02-18 03:00:00,54.83186,83.07101,52.18756,65.00993,73.44176,74.88864,81.77381,76.98413,73.49165,79.67832,53.08562,78.68047,62.96434,72.39402,84.01897,77.33338,70.19875,76.43531,NaN,66.5566,59.37208,77.1837,69.8495,57.52605,67.2052,84.16865,70.74756,74.04047,74.33983,82.92134,76.08606,67.35488,88.90844,86.86284,NaN,64.66068,NaN,70.44821,58.82326,64.01208,44.50411,74.63918,84.96693,57.32648,90.60478,66.90584,76.73467,NaN,NaN,86.61338,60.41982,NaN,82.4723,NaN,72.09466,60.91874,77.78241,73.8409,NaN,76.5351,60.96864,64.11186,74.98843,62.5652,66.30713,54.98154,65.40907,77.23359,77.93209,NaN,NaN,82.67187,62.91444,68.00348,73.74111,77.28348,80.12735,84.26843,71.6382936764706
2021-02-18 04:00:00,39.914,82.37252,59.57165,68.40262,69.55015,75.48735,82.37252,75.28778,75.78671,81.8237,54.48261,69.2009,70.64778,75.03832,81.97338,74.14026,69.15101,76.73467,NaN,73.59144,72.39402,80.67617,67.35488,55.28089,72.4938,85.26628,74.24004,75.28778,73.04262,82.07316,78.92994,66.95574,89.05811,86.16435,NaN,65.50885,NaN,69.64993,66.65638,63.31358,49.8925,72.84305,82.17295,61.41767,90.80435,69.74971,79.52865,NaN,NaN,85.26628,63.66283,NaN,82.32263,NaN,71.99488,68.20305,75.93639,70.19875,NaN,78.43101,59.42197,68.30283,76.13596,61.11831,54.28304,61.81681,64.96004,77.03402,77.28348,NaN,NaN,81.37467,66.75617,64.16176,76.73467,79.87789,77.63273,81.97338,72.2230635294118
2021-02-18 05:00:00,49.44347,81.8237,62.11616,65.95789,63.2138,71.09681,80.02757,73.44176,78.03187,83.52005,55.33078,70.44821,75.08821,68.35273,80.57639,72.84305,70.89724,71.74541,NaN,75.43746,77.53295,85.41596,67.15531,54.33293,76.13596,85.01682,77.23359,74.33983,75.88649,75.08821,77.53295,64.86025,86.41381,89.8065,NaN,62.16606,NaN,66.45681,65.40907,63.26369,47.49766,70.84735,76.68477,63.66283,90.80435,69.40047,77.88219,NaN,NaN,85.21639,66.00778,NaN,75.33768,NaN,69.60004,70.19875,77.03402,69.8495,NaN,79.1295,58.72347,68.25294,72.79316,59.2224,61.71702,64.511,63.91229,76.68477,72.94284,NaN,NaN,80.57639,65.90799,60.5695,74.58929,80.87574,78.23144,80.02757,71.7960417647059
2021-02-18 06:00:00,53.63444,80.17725,61.16821,62.71487,63.76262,61.51745,75.33768,66.60649,77.03402,78.33123,56.5781,67.15531,75.58714,63.96219,71.64563,73.34198,72.79316,68.90154,NaN,72.04477,79.57854,87.96048,67.60434,56.62799,77.98198,84.468,75.28778,71.14671,74.38972,75.53725,69.89939,61.26799,83.61983,86.61338,NaN,61.51745,NaN,65.45896,53.03573,53.43487,37.51916,69.8495,66.95574,62.26584,90.00607,61.11831,76.13596,NaN,NaN,80.02757,65.45896,NaN,74.38972,NaN,64.96004,68.5024,74.88864,65.65853,NaN,78.28133,60.5196,63.51315,68.85165,61.2181,53.18541,58.37423,56.92734,73.8409,71.34628,NaN,NaN,74.88864,63.41337,61.66713,71.74541,81.22499,81.07531,76.63488,69.1495386764706
2021-02-18 07:00:00,53.8839,78.58069,60.5695,57.47616,53.98369,57.2267,73.89079,66.20735,76.33553,79.52865,54.63229,69.35058,74.83875,63.41337,75.33768,72.69337,70.29853,66.05767,NaN,67.8538,76.33553,85.61553,73.04262,55.43057,73.49165,81.07531,72.44391,66.15746,69.64993,73.64133,62.01638,61.66713,81.67402,84.5179,NaN,51.83831,NaN,60.66928,37.9183,37.56905,21.15442,63.06412,71.09681,60.91874,90.60478,57.07702,71.39617,NaN,NaN,77.98198,62.71487,NaN,74.5394,NaN,59.07272,70.19875,70.09896,67.75402,NaN,75.188,58.02498,59.07272,64.61079,57.02713,48.99444,50.44132,62.5652,68.05337,69.55015,NaN,NaN,70.29853,61.41767,61.56735,68.30283,72.44391,80.57639,76.58499,66.1662608823529
2021-02-18 08:00:00,51.33938,80.57639,61.66713,52.28734,47.74712,51.93809,71.74541,63.31358,76.38542,79.02972,46.00089,70.69767,74.43961,59.02283,75.58714,78.33123,71.34628,58.62369,NaN,60.91874,74.63918,89.95618,65.2095,66.60649,63.96219,75.48735,70.4981,62.36563,65.10971,68.90154,54.28304,60.66928,82.22284,80.12735,NaN,49.14411,NaN,NaN,47.19831,35.97249,15.56646,57.47616,72.39402,57.02713,90.20564,47.69723,65.95789,NaN,NaN,72.34413,56.47831,NaN,72.19445,NaN,54.38283,70.44821,62.46541,64.71057,NaN,69.74971,56.07917,57.77552,56.77767,58.82326,44.10497,53.43487,61.06842,65.45896,72.14456,NaN,NaN,66.35702,60.02068,60.5695,62.81466,71.09681,76.5351,81.27488,63.8326141791045
2021-02-18 09:00:00,53.43487,78.33123,58.5239,48.29594,44.554,54.93164,73.09251,65.40907,63.51315,89.00822,44.10497,64.86025,75.38757,62.76477,64.41122,76.78456,71.8452,62.86455,NaN,57.77552,78.58069,84.5179,57.57595,74.88864,59.97079,75.53725,67.30498,59.82111,73.04262,67.8538,42.10927,55.63014,79.1295,79.32908,NaN,47.79702,NaN,50.89035,55.53035,39.71443,13.57076,NaN,75.53725,55.08132,89.8065,43.2568,64.11186,NaN,NaN,66.75617,51.68863,NaN,65.60864,NaN,52.03788,69.10111,51.38928,61.76692,NaN,60.12046,54.23315,59.47186,56.77767,62.5652,39.76432,53.68433,51.58885,63.96219,82.57209,NaN,NaN,72.24434,57.42627,60.07057,67.00563,58.62369,74.43961,75.48735,62.221906119403
2021-02-18 10:00:00,53.68433,75.93639,56.47831,60.96864,48.24605,56.42842,76.5351,69.74971,65.2095,86.11446,44.20476,66.35702,70.29853,61.61724,59.32218,70.29853,82.27273,69.50025,NaN,60.27014,72.04477,83.07101,57.97509,75.03832,60.96864,68.40262,66.90584,59.82111,75.63703,73.74111,62.11616,51.58885,78.83015,82.4723,NaN,46.94884,NaN,50.29164,52.18756,40.81206,NaN,58.27444,77.1837,53.93379,89.8065,40.81206,43.20691,NaN,NaN,74.78886,50.84046,NaN,75.48735,NaN,60.66928,67.75402,61.36778,51.78842,NaN,56.02928,50.44132,57.77552,63.01423,62.41552,58.02498,53.63444,49.09422,53.43487,83.07101,NaN,NaN,69.00133,60.07057,60.81896,51.53895,64.81036,74.63918,76.03617,63.3150726865672
2021-02-18 11:00:00,56.97724,77.1837,58.22455,56.5282,49.8925,53.93379,75.73682,66.65638,71.1966,79.92779,52.68648,64.26154,70.548,61.11831,69.15101,71.99488,79.87789,70.79746,NaN,63.76262,74.38972,84.36822,65.05982,73.24219,59.62154,68.90154,67.50455,57.37638,73.29208,70.74756,64.81036,50.74067,77.78241,83.71962,NaN,49.14411,NaN,55.68003,61.71702,43.95529,NaN,62.46541,87.01252,54.08347,91.20349,36.02239,55.97939,NaN,NaN,82.82155,53.63444,NaN,82.37252,NaN,64.16176,68.85165,66.70627,60.96864,NaN,61.26799,58.92304,60.61939,65.8581,59.92089,65.65853,53.48476,51.53895,59.2224,84.11876,NaN,NaN,69.40047,59.97079,55.43057,50.29164,72.34413,75.58714,77.43316,65.3710907462686
2021-02-18 12:00:00,60.86885,80.22714,58.87315,55.77982,45.85121,59.37208,76.23574,67.70412,72.14456,81.62413,64.61079,72.29423,73.69122,60.07057,71.14671,74.43961,77.63273,68.60219,NaN,66.00778,74.14026,85.76521,66.15746,72.04477,60.76907,75.73682,NaN,48.39573,74.5394,73.29208,60.86885,53.78412,83.47015,86.41381,NaN,58.22455,NaN,66.85595,70.89724,46.15056,NaN,69.8495,83.42026,76.38542,91.60263,48.29594,64.76047,NaN,NaN,83.22069,53.93379,NaN,82.57209,NaN,65.10971,69.35058,69.2009,64.46111,NaN,67.95359,57.12691,62.86455,66.90584,56.22885,54.98154,56.47831,58.77337,66.65638,89.1579,NaN,NaN,70.69767,54.38283,59.52175,63.31358,78.83015,74.68907,82.62198,68.0004548484848
2021-02-18 13:00:00,66.15746,81.37467,58.22455,62.61509,52.88605,63.66283,78.97983,71.29638,75.38757,84.41811,67.05552,74.73896,72.04477,63.01423,78.38112,79.72822,79.27918,70.99703,NaN,70.04907,74.5394,87.56134,67.35488,69.10111,62.86455,84.01897,NaN,55.8796,75.8366,75.188,63.26369,56.97724,84.76736,88.60908,NaN,45.75142,NaN,68.25294,63.81251,51.18971,NaN,68.65208,83.66972,76.78456,88.80865,53.53465,69.15101,NaN,62.16606,84.11876,59.92089,NaN,82.4723,54.5824,69.69982,69.55015,70.99703,63.96219,NaN,77.68262,58.5738,76.18585,66.5067,54.38283,56.27874,61.16821,65.50885,71.94499,89.20779,NaN,NaN,75.08821,53.43487,73.94069,67.8538,80.4766,76.38542,85.1665,70.1928791176471
2021-02-18 14:00:00,66.25724,81.27488,59.27229,67.8538,52.98584,70.4981,82.02327,78.03187,74.24004,85.41596,62.5652,75.33768,73.14241,76.88434,77.63273,82.32263,81.72392,69.89939,NaN,75.13811,75.93639,86.61338,68.90154,67.60434,62.66498,85.11661,70.84735,53.03573,78.13165,78.58069,67.60434,59.02283,90.10586,88.11016,NaN,49.19401,NaN,66.25724,70.09896,52.38713,NaN,70.44821,85.56564,67.95359,87.8108,60.12046,73.59144,NaN,61.36778,83.47015,65.35917,NaN,82.77166,71.59574,68.80176,70.4981,71.29638,64.46111,NaN,77.28348,63.76262,74.98843,70.99703,64.76047,56.27874,58.92304,74.09036,74.5394,89.00822,NaN,58.27444,78.83015,71.64563,70.14886,71.64563,79.32908,78.28133,85.71532,72.0903872857143
2021-02-18 15:00:00,62.96434,80.07746,57.12691,67.90369,59.57165,70.34843,86.4637,79.1295,63.01423,89.50715,64.81036,75.38757,70.34843,74.19015,79.828,79.07961,83.02112,78.43101,NaN,75.28778,74.14026,84.01897,72.09466,64.96004,56.97724,83.1708,71.34628,61.01853,79.02972,82.97123,67.2052,60.27014,89.30758,85.36607,NaN,53.28519,NaN,70.24864,72.04477,51.98799,NaN,75.23789,83.96908,68.65208,89.8065,59.72132,64.41122,NaN,63.41337,83.1708,64.61079,NaN,84.11876,70.04907,73.79101,66.80606,70.59789,62.96434,NaN,73.89079,65.25939,70.548,73.04262,71.59574,60.76907,54.03358,73.64133,73.89079,88.16005,NaN,60.22025,80.67617,66.05767,73.34198,68.30283,77.8323,78.18155,86.86284,72.1937361428572
2021-02-18 16:00:00,57.47616,78.38112,54.73207,62.81466,58.82326,70.29853,84.81725,77.33338,64.11186,91.35317,67.25509,74.93854,69.45036,69.69982,79.02972,79.62843,85.61553,76.93424,NaN,75.38757,69.8495,83.07101,69.94929,67.15531,47.99659,81.1751,74.04047,57.92519,77.1837,82.42241,60.5196,69.00133,86.86284,83.32048,NaN,56.81093,NaN,72.24434,72.24434,49.84261,NaN,75.43746,83.71962,75.63703,89.40736,58.5738,67.25509,NaN,66.5566,83.02112,63.51315,NaN,84.5179,68.20305,71.14671,64.86025,71.29638,62.66498,NaN,70.99703,65.80821,74.38972,72.74326,67.60434,68.30283,58.5738,73.29208,70.09896,86.66327,72.09466,64.06197,81.1252,66.70627,73.39187,66.25724,74.4895,76.08606,86.06456,71.7501004225352
2021-02-18 17:00:00,52.93594,77.48305,53.93379,61.76692,54.68218,71.34628,83.56994,77.1338,60.5196,89.45725,73.24219,71.8452,68.25294,68.5523,78.38112,80.62628,80.27703,75.08821,NaN,70.44821,66.5067,82.32263,65.8581,68.00348,49.2439,76.88434,75.88649,62.41552,76.23574,80.32693,61.51745,63.01423,85.41596,81.8237,NaN,53.03573,NaN,71.44606,74.33983,45.00304,NaN,73.8409,82.5222,78.03187,89.40736,54.88175,63.81251,NaN,64.16176,81.07531,58.77337,NaN,83.86929,68.15316,68.5024,66.80606,66.60649,61.06842,NaN,68.70197,64.16176,72.29423,72.14456,69.64993,50.84046,53.95042,73.94069,70.84735,85.61553,71.64563,65.70842,76.33553,67.50455,76.58499,63.71272,70.39832,73.89079,85.11661,70.188441830986
2021-02-18 18:00:00,52.63659,77.98198,54.5325,60.5196,47.84691,67.05552,83.37037,73.24219,61.51745,88.20994,66.65638,69.10111,71.89509,66.05767,73.49165,75.88649,75.63703,71.44606,NaN,66.20735,69.35058,81.8237,52.48691,70.99703,53.53465,75.48735,76.18585,59.42197,75.78671,71.44606,64.86025,66.20735,85.56564,81.62413,NaN,63.8624,NaN,68.25294,60.86885,35.57335,NaN,71.04692,72.99273,77.43316,89.40736,48.49551,64.5609,NaN,63.36348,78.43101,54.88175,NaN,79.77811,63.11401,65.45896,67.80391,67.95359,63.41337,NaN,67.90369,50.99014,69.30068,65.65853,65.80821,55.38068,59.77122,67.25509,69.79961,88.11016,69.64993,63.36348,72.09466,68.25294,73.89079,55.92949,66.35702,73.1923,83.02112,68.0351001408451
2021-02-18 19:00:00,53.38498,77.43316,54.33293,61.51745,17.76173,66.20735,81.42456,71.14671,59.52175,88.95833,67.05552,65.75832,73.94069,78.68047,68.75186,69.8495,75.13811,69.99918,NaN,54.83186,70.44821,81.8237,61.11831,73.09251,63.96219,73.39187,74.43961,50.79057,76.03617,75.8366,59.62154,67.65423,86.5136,86.96263,NaN,58.37423,NaN,58.47401,51.58885,33.2783,NaN,57.07702,72.99273,78.18155,85.8151,48.94454,66.45681,NaN,62.71487,77.8323,55.08132,NaN,80.42671,70.29853,62.86455,67.75402,70.24864,68.80176,NaN,69.50025,47.54755,69.69982,63.96219,65.00993,47.34798,61.36778,71.54585,71.44606,89.50715,66.95574,44.10497,71.64563,70.64778,72.24434,57.57595,67.10541,70.44821,82.32263,66.8250318309859
2021-02-18 20:00:00,55.92949,76.78456,57.97509,62.91444,24.84647,68.45251,80.67617,74.58929,59.02283,91.8022,66.70627,54.93164,76.88434,72.14456,67.80391,58.67358,72.29423,66.90584,NaN,55.58025,75.33768,83.42026,56.27874,72.89294,72.64348,75.23789,72.94284,56.87745,71.24649,73.59144,59.57165,70.19875,86.11446,86.31403,NaN,54.48261,NaN,57.07702,48.14626,38.06798,NaN,59.27229,68.60219,74.33983,80.62628,50.5411,64.96004,NaN,61.41767,79.72822,62.11616,NaN,81.27488,73.29208,66.5067,72.29423,76.03617,61.66713,NaN,68.5523,46.10067,65.55875,65.2095,70.14886,65.30928,59.07272,67.65423,69.35058,89.05811,64.91014,53.43487,70.59789,71.99488,68.80176,60.27014,69.55015,72.89294,79.62843,67.1286029577465
