Datetime,Aberdeen,AberdeenUnionStreetRoadside,AberdeenWellingtonRoad,ArmaghRoadside,AstonHill,BallymenaAntrimRoad,BallymenaBallykeel,BarnsleyGawber,BathA4Roadside,BathRoadside,BelfastCentre,BelfastStockman_sLane,Billingham,BirkenheadBoroughRoad,BirminghamA4540Roadside,BirminghamAcocksGreen,BlackburnAccringtonRoad,BlackpoolMarton,BorehamwoodMeadowPark,Bournemouth,BradfordMayoAvenue,BrightonPrestonPark,BristolStPaul_s,BristolTempleWay,Burton_on_TrentHorninglow,BuryWhitefieldRoadside,BushEstate,CambridgeRoadside,CamdenKerbside,CannockA5190Roadside,Canterbury,CardiffCentre,CardiffNewportRoad,CarlisleRoadside,CharltonMackrell,ChathamRoadside,ChepstowA48,ChesterfieldLoundsleyGreen,ChesterfieldRoadside,ChilboltonObservatory,ChristchurchBarrackRoad,CoventryAllesley,CoventryBinleyRoad,CreweCoppenhall,Cwmbran,DerbyStAlkmund_sWay,DerryRosemount,DewsburyAshworthGrove,DoncasterA630ClevelandStreet,DumbartonRoadside,Dumfries,DundeeMainsLoan,Eastbourne,EdinburghNicolsonStreet,EdinburghStLeonards,Eskdalemuir,ExeterRoadside,FortWilliam,GlasgowGreatWesternRoad,GlasgowHighStreet,GlasgowKerbside,GlasgowTownhead,Glazebury,Grangemouth,GrangemouthMoray,GreenockA8Roadside,Hafod_yr_ynysRoadside,HaringeyRoadside,HartlepoolStAbbsWalk,HighMuffles,Honiton,Horley,HullFreetown,HullHoldernessRoad,ImminghamWoodlandsAvenue,Inverness,Ladybower,LeamingtonSpa,LeamingtonSpaRugbyRoad,LeedsCentre,LeedsHeadingleyKerbside,LeicesterA594Roadside,LeicesterUniversity,Leominster,LincolnCanwickRoad,LiverpoolSpeke,LondonBexley,LondonBloomsbury,LondonEltham,LondonHaringeyPrioryParkSouth,LondonHarlington,LondonHillingdon,LondonMaryleboneRoad,LondonN_Kensington,LondonWestminster,LullingtonHeath,LutonA505Roadside,ManchesterPiccadilly,ManchesterSharston,MarketHarborough,Middlesbrough,Narberth,NewcastleCentre,NewcastleCradlewellRoadside,Newport,NorthamptonKingsthorpe,NorthamptonSpringPark,NorwichLakenfields,NottinghamCentre,NottinghamWesternBoulevard,OldburyBirminghamRoad,OxfordCentreRoadside,OxfordStEbbes,Peebles,PlymouthCentre,PlymouthTavistockRoad,PortTalbotMargam,Portsmouth,PortsmouthAngleseaRoad,Preston,ReadingLondonRoad,ReadingNewTown,RochesterStoke,SalfordEccles,SandyRoadside,ScunthorpeTown,ShawCromptonWay,SheffieldBarnsleyRoad,SheffieldDevonshireGreen,SheffieldTinsley,SouthamptonA33,SouthamptonCentre,Southend_on_Sea,SouthwarkA2OldKentRoad,StHelensLinkway,StOsyth,Stanford_le_HopeRoadside,Stockton_on_TeesA1305Roadside,Stockton_on_TeesEaglescliffe,Stoke_on_TrentA50Roadside,Stoke_on_TrentCentre,StorringtonRoadside,SunderlandSilksworth,SunderlandWessingtonWay,SwanseaRoadside,SwindonWalcot,TelfordHollinswood,Thurrock,TowerHamletsRoadside,WalsallWoodlands,Warrington,WestBromwichKenrickPark,WickenFen,WidnesMiltonRoad,WiganCentre,WirralTranmere,WorthingA27Roadside,Wrexham,YarnerWood,YorkBootham,YorkFishergate,BirminghamLadywood,CwmbranCrownbridge,Average
2021-01-17 21:00:00,22.786,26.54311,15.13266,11.30909,0.25532,13.77956,12.71191,6.78746,27.24452,NaN,20.92179,15.03129,7.21778,26.72814,21.88856,9.63613,17.1054,7.27611,33.66,15.43866,11.16565,16.6048,16.99208,25.75373,8.05019,14.64784,-1.67392,17.53571,41.63513,12.43364,23.26652,25.34732,32.22993,4.85106,7.74563,25.64758,39.87563,8.17594,8.9505,4.3036,18.73198,8.48098,27.77858,15.80681,NaN,18.14102,11.96125,11.89384,16.55843,5.41668,8.17514,2.43653,10.13625,22.12237,13.88666,1.25508,41.56054,1.46163,6.25196,13.99663,23.14842,11.23785,9.50034,4.68563,7.76666,2.74253,63.99942,64.83375,6.16351,2.30265,30.81659,20.52113,28.35281,20.63635,9.027,4.69232,3.78675,14.51588,13.31387,16.60815,14.98731,53.55813,35.42906,3.12981,16.03344,NaN,36.98345,33.3081,30.35138,50.05013,45.61313,56.32791,47.84597,39.12975,32.60191,11.01504,24.85581,43.7886,16.18597,NaN,6.54458,1.7901,7.68538,5.44345,33.99469,NaN,13.78339,13.73558,16.7076,11.64569,26.90027,30.02147,14.01528,1.08343,38.90742,42.51057,33.32531,NaN,23.38414,18.7425,30.90026,23.76138,24.17735,26.37338,25.35975,18.38295,20.64496,29.77332,11.58497,20.02722,37.179,45.88327,23.69014,44.80988,33.20961,6.77886,42.96411,7.29045,2.36194,35.34778,13.99663,40.70756,3.82165,2.97489,46.70851,14.14007,8.48815,42.0181,37.8675,17.16182,21.03511,22.59093,10.10087,22.92944,10.2247,17.85414,35.49361,2.64738,2.66029,25.96219,32.52876,10.90125,26.775,20.2624261146497
2021-01-17 22:00:00,11.28805,19.70736,15.83168,7.97369,0.6273,10.67653,3.72603,8.69901,27.88282,NaN,12.67988,9.65621,4.99163,16.50344,15.42623,7.99282,13.52807,34.16155,24.33656,9.22494,11.90388,32.26435,21.43817,19.1403,5.09633,21.54718,-1.56586,15.71119,45.38363,10.1439,21.38366,25.41091,31.72694,4.14248,6.04159,16.15728,29.11781,7.50656,5.42624,5.10351,12.23092,9.13697,23.0834,13.69924,NaN,20.64926,7.84029,16.45419,10.39252,2.68228,5.69912,1.29285,11.475,23.6036,9.02126,0.47191,36.27678,0.75448,4.73726,9.90006,22.59858,7.11068,16.56416,2.67559,3.61654,2.39828,54.77878,56.17969,3.43342,2.4633,19.99853,32.42644,28.78313,19.34159,8.56274,3.10733,2.77695,13.17234,9.86181,16.40925,11.42049,43.4783,23.07431,3.24217,15.93925,NaN,31.59307,39.14505,26.96625,45.39797,45.03938,54.48187,48.21413,43.44244,35.67434,8.34663,23.47881,41.30522,11.09824,NaN,4.27396,1.74038,6.86779,4.17881,30.26531,NaN,15.14891,10.99879,18.6354,16.48814,22.13719,33.13406,11.29188,0.64021,32.13,40.65306,23.52375,NaN,22.57563,12.81375,23.43099,24.6067,19.45538,26.97486,18.41738,14.8716,21.23736,44.42116,10.07792,15.90053,33.048,25.27369,35.63466,38.55122,25.94976,7.03991,40.57674,3.99808,1.67822,27.92585,13.75279,35.18522,2.90604,2.38967,14.58042,12.21418,4.30743,46.01475,33.76519,13.01313,22.491,17.66242,9.03561,21.06523,9.16088,9.44966,41.91626,3.63088,2.71145,17.2125,21.21441,9.19434,24.28875,18.0810288535032
2021-01-17 23:00:00,24.38055,26.72528,11.63183,8.80754,0.5202,7.41572,4.55605,9.75997,58.38145,NaN,12.72864,7.73606,2.97107,11.51994,15.37411,7.40185,9.25172,6.61295,19.69875,11.9493,6.21802,34.04298,11.16278,12.74108,4.18503,23.4047,-1.57016,18.29593,43.30856,24.78935,17.74991,23.15464,30.23806,2.12574,4.38919,13.80968,35.71594,5.83313,5.03466,4.53597,13.99376,8.43413,15.63086,7.37651,NaN,16.39108,3.52091,17.57683,9.3483,2.66985,5.38317,0.69615,9.639,12.05831,5.47358,0.29548,34.49672,0.55176,3.30145,8.72961,21.38892,6.91178,13.51181,1.33827,2.13435,5.12693,43.78669,55.22344,2.30695,1.7136,25.12643,29.27081,24.28875,18.06404,6.83528,2.19507,2.39828,10.12717,6.41835,16.40925,8.05641,23.29425,17.12405,3.52187,12.91607,NaN,24.58423,41.5548,26.163,36.00281,44.94375,44.73098,47.87944,42.65353,29.87086,10.85487,17.77956,36.69323,8.84866,NaN,2.98398,2.53598,11.66434,8.24766,29.21344,NaN,11.15753,9.19148,23.7303,14.40113,16.56512,20.03105,8.12,0.34473,20.33227,39.59162,24.8625,NaN,23.43386,9.32344,19.13361,21.68345,14.23187,31.92345,17.84363,10.37914,22.08364,28.28731,10.07696,11.66243,19.0026,49.15221,30.10849,40.70756,16.4322,6.62251,35.75625,2.45948,1.11881,16.85199,8.24192,19.03894,2.32847,1.95075,30.08171,10.84579,2.05498,36.20936,32.92369,12.61007,12.55078,13.19482,7.67056,29.98704,11.93304,5.24742,34.91412,2.02103,1.07435,7.79344,10.38774,6.83575,19.5075,16.081881910828
2021-01-18 00:00:00,4.9878,14.01432,3.83456,4.74252,0.25675,5.68013,2.63303,6.2118,26.99398,NaN,10.9242,6.80754,2.48625,8.72722,16.52065,8.69231,5.75663,3.56012,12.19219,10.18789,5.53621,30.82185,7.7222,11.32391,2.73774,25.20914,-1.67678,14.19075,41.43431,13.16804,16.11473,21.73461,48.49144,0.92661,3.56299,8.5876,18.55125,6.40688,3.97178,2.91656,5.58211,7.07529,12.4499,8.15299,NaN,12.83288,2.81568,9.11211,10.44225,2.26344,4.67654,0.5967,9.29475,4.58092,6.03107,-0.07028,38.4293,0.2491,0.9596,4.24288,13.08628,5.32058,9.70976,0.90748,2.13435,0.69233,41.92439,44.27438,1.87712,0.8568,8.568,25.33106,18.36,11.58784,5.04757,0.66316,2.27205,8.67653,4.61008,13.22685,8.69757,18.67795,11.26463,2.40306,9.77527,NaN,22.83286,40.21605,23.409,36.16059,43.03125,48.75441,45.06806,41.33869,26.57084,13.58688,11.40711,28.68559,6.79655,NaN,2.0043,1.64093,7.79439,4.45373,31.7475,NaN,9.22781,9.03656,15.4683,13.39419,12.20271,21.53714,6.56705,0.39398,25.90481,15.70928,14.9175,NaN,21.20293,7.88906,9.77144,11.38081,15.67676,28.00761,8.77838,8.36528,22.71763,24.25385,8.6598,12.24861,21.01646,37.72215,25.33106,31.66144,13.91439,11.52186,29.60297,1.2393,1.05666,17.28709,8.77838,14.09513,1.52283,1.90198,30.23519,10.79511,0.89457,37.41663,28.24284,8.50728,10.34184,9.79296,7.48457,27.45394,8.32703,4.3758,19.21967,1.08008,1.53478,4.11188,3.56012,4.09944,16.63875,13.0966778980892
2021-01-18 01:00:00,6.59048,6.61597,2.87768,2.01514,0.34425,5.75025,2.48816,5.38241,41.53759,NaN,8.51827,1.82389,2.01195,6.77535,11.25698,6.4209,8.60753,4.82779,14.52863,4.43572,2.142,35.30284,5.01139,6.65295,5.355,17.61986,-1.56251,12.63652,37.842,3.39341,12.11123,31.61044,39.28339,0.79943,3.4425,8.60115,19.06125,5.1,2.96485,2.68515,3.94421,4.4982,7.497,7.0992,NaN,8.01083,1.80986,7.58784,3.6465,2.20655,4.2008,0.1989,11.73,2.3664,3.91935,-0.09945,22.98873,0.13133,-0.27349,4.9419,9.01744,4.9725,14.739,0.37995,NaN,0.55016,30.09956,39.11063,1.93163,0.9282,8.96963,24.42263,11.0925,8.95815,5.23132,-0.42394,1.5147,10.74825,5.60745,8.8842,4.80866,16.58839,11.50688,2.60801,8.83958,NaN,21.4149,36.771,13.617,31.27416,37.67625,46.9557,45.28163,35.20275,23.82082,16.91925,8.38058,20.94825,6.38775,NaN,1.43629,0.7956,9.0117,3.59231,36.50516,NaN,13.8312,8.5374,11.7504,10.84579,8.73582,9.03656,14.01416,0.32831,22.02244,12.73725,12.6225,NaN,26.11774,7.33125,12.48289,12.37579,11.54959,25.20803,8.0325,7.1604,18.90315,24.41306,7.63853,13.84013,14.94045,38.70964,21.5985,23.93016,10.86683,13.34543,26.67166,0.32002,0.82875,12.82012,6.04733,5.75025,1.09969,1.3005,37.6533,7.90628,2.00239,42.80558,24.26325,7.29173,10.77694,6.90349,7.36058,26.99303,7.63598,2.75145,19.18748,1.02829,1.70531,2.10375,1.0404,2.25436,15.6825,11.6758547435897
2021-01-18 02:00:00,6.79001,5.36201,2.78843,0.72962,-0.011,3.43613,-0.25309,6.45023,22.5412,NaN,8.71335,5.81974,1.64858,4.16415,13.44583,6.56944,7.40138,7.11195,12.50138,4.56896,2.39828,27.50749,17.1513,6.63765,13.923,10.1898,-2.08208,8.3793,29.72025,11.66306,18.15217,15.92858,15.33156,0.5814,8.05545,6.11283,19.55531,8.7975,3.95314,2.1267,6.44321,7.12215,5.55645,7.76475,NaN,10.5774,1.35883,8.8638,7.956,2.20942,3.83307,1.7901,9.435,0.43366,3.85178,-0.10901,20.93423,0.14535,-0.4845,1.0404,5.20519,2.28735,7.62131,0.38059,1.36361,0.9945,22.95319,38.44125,1.45063,0.6426,4.21563,16.1925,14.025,9.03784,5.46338,-0.5865,1.26225,9.55772,4.76723,10.2102,5.99314,14.382,7.44919,5.30958,5.00501,NaN,14.61772,29.0241,14.382,38.87634,12.17625,24.7401,30.549,23.001,16.00699,13.96762,4.5951,13.10955,4.63335,NaN,1.15834,0.89505,9.95647,4.39875,14.51141,NaN,16.79749,7.1604,8.8128,8.6445,5.81161,11.04469,8.02915,0.29548,22.95956,6.43939,12.1125,NaN,17.90865,9.945,10.79463,12.76721,8.96325,12.85774,10.0215,6.12765,18.16747,12.24191,11.8626,9.33922,10.12095,31.72327,29.4678,20.51156,7.50593,20.64161,24.709,1.28329,0.9945,9.59438,15.21585,8.6955,1.09841,1.3005,8.33898,2.9733,3.18431,26.94967,19.074,5.45971,9.99042,3.7069,6.44576,18.06882,2.8917,8.14151,26.07694,1.97083,1.27898,4.08,1.3005,1.97131,14.9175,9.58977515923567
2021-01-18 03:00:00,4.52497,8.09657,2.31699,NaN,0.09658,3.47119,-0.23715,4.12335,23.25265,NaN,6.63255,1.5343,1.28711,2.96151,15.84315,5.92923,4.39971,4.72579,9.93353,6.06549,1.38704,15.55962,7.10781,4.86158,8.19315,12.31268,-2.00813,7.50083,21.55388,5.30432,8.41309,15.18621,13.52042,-0.32704,4.18264,6.01433,15.96938,8.17594,3.41238,1.82787,8.27108,6.13817,2.21515,4.8807,NaN,9.62466,1.40999,6.69375,4.02773,2.11092,3.70026,0.9945,5.967,0.60292,1.46976,-0.12336,13.86467,0.29787,-0.58809,1.60937,4.06884,2.1879,7.83743,0.81233,1.36361,0.59048,22.39298,28.11375,2.306,0.7497,2.77552,26.04347,14.05688,7.86133,4.29452,-0.31987,0.8415,9.7155,4.8654,9.69638,3.81831,10.69518,8.67558,1.95601,5.5582,NaN,11.88714,24.7401,8.83575,23.36597,9.5625,21.01646,26.88975,15.30478,14.67939,10.14151,4.94668,27.36788,4.6971,NaN,1.6414,0.74588,9.92014,4.2338,13.71167,NaN,13.73271,6.09323,7.7112,3.77241,5.672,7.58067,5.59311,0.29548,11.54672,4.35189,8.7975,NaN,11.87758,7.84125,13.86419,11.95695,6.17785,11.49938,8.20463,5.06048,11.69016,7.43006,6.18694,6.60912,19.46734,28.85389,19.14986,16.09369,4.76499,20.69373,24.43014,0.14057,0.9945,6.49198,6.29117,8.57278,1.34975,1.36553,4.80898,3.64905,1.11547,26.8472,16.51444,6.23284,7.63088,5.02748,6.06645,21.73987,0.22998,4.31843,18.59189,4.30743,1.33014,-0.47813,2.58474,2.72914,8.7975,7.91773467948718
2021-01-18 04:00:00,5.45206,6.0851,4.76213,NaN,0.25675,3.83934,-0.41262,3.90102,11.83838,NaN,7.07147,3.68108,2.32082,2.0043,8.28638,3.99282,2.6316,3.39373,6.43652,8.84818,2.86014,14.10995,6.6292,8.2926,7.12215,9.76523,-2.00095,8.109,24.03056,23.37362,4.58426,10.5613,9.96365,-0.21803,1.44585,6.17403,15.49125,6.59813,2.12574,1.6787,9.33443,6.27874,4.97872,6.82189,NaN,7.11641,1.05857,6.58665,0.64643,2.36289,3.43602,1.1934,11.5515,8.92803,13.43053,-0.32847,24.52447,0.601,0.48864,2.24336,3.62897,3.08295,12.70665,1.67153,3.67583,1.96844,38.1998,22.5675,2.25388,0.8568,4.89648,26.65547,13.29188,7.08677,4.4633,0.28209,1.43055,8.83623,4.04111,7.45875,3.0251,7.0074,6.04111,2.17786,6.62586,NaN,11.36933,25.11495,7.22925,15.96938,14.10469,21.91582,22.53881,10.30838,12.34662,8.98827,7.01792,19.96841,5.08677,NaN,1.2283,0.64643,10.41069,3.40903,13.42575,NaN,12.40256,6.45469,8.5374,4.19985,6.03155,3.81544,2.42075,0.09849,7.9823,4.13961,5.88094,NaN,18.10994,6.40688,18.72433,11.4138,6.17451,15.26127,9.29475,5.11211,8.51445,9.60601,5.13267,8.5484,23.28851,38.77928,18.96292,12.88547,2.46234,18.1917,27.43558,-0.08319,1.24313,10.35906,8.43699,5.83791,1.18288,1.02414,10.43651,3.04088,3.20439,18.4934,13.72697,8.35571,13.55484,5.6873,5.16518,8.54935,3.42003,3.14033,18.5436,2.38489,0.92087,0.90844,2.38967,7.83982,10.71,8.05186769230769
2021-01-18 05:00:00,5.69925,8.20988,7.44154,NaN,0.15109,7.31053,0.14392,4.28209,11.25411,NaN,7.803,2.87879,2.52067,1.68396,14.0191,3.69925,3.2895,5.95744,6.84197,7.34783,3.18431,34.3944,3.95075,4.20559,28.1673,9.07529,-1.89146,7.85559,30.12188,20.14914,9.89145,13.70593,11.30527,0.92661,1.18766,8.50154,10.37531,9.08438,4.53119,1.66196,6.49246,11.38607,4.84054,24.29258,NaN,9.39133,0.95529,6.27396,4.3758,2.77886,3.70026,0.7956,15.9885,7.08629,7.60219,-0.32273,13.10732,0.3519,0.15969,5.36456,8.46759,3.82883,8.10422,2.39302,1.54148,3.62945,63.86316,16.83,1.45063,0.80325,4.83767,18.66122,14.1525,10.19936,4.00812,1.82883,1.64093,15.2498,4.19889,7.7571,3.30528,7.61653,7.54003,2.23571,11.25124,NaN,12.06788,21.6342,6.31125,12.03441,15.92156,27.97462,25.0155,15.9885,12.85869,14.83287,10.76068,30.71284,4.84054,NaN,1.43581,1.04423,8.99353,3.29906,11.20056,NaN,14.59763,6.86779,8.3079,3.93019,15.1054,6.52641,1.44585,0.59096,29.41903,15.76235,7.65,NaN,20.18405,6.45469,14.83622,7.79726,9.70928,8.12048,10.557,5.57685,10.27873,10.82666,6.73917,17.39228,41.92965,48.99156,18.35426,14.20031,4.44943,16.88929,49.30831,2.27922,1.55391,14.09991,7.36408,10.20319,1.6414,2.04829,27.72838,2.88883,2.37772,17.39419,13.25363,10.17785,5.92397,10.51301,5.00836,4.90413,0.39589,3.14128,19.0748,1.96701,1.07435,0.33469,0.53646,6.9352,8.7975,9.69407878205128
2021-01-18 06:00:00,10.0784,23.07192,20.49053,NaN,-0.00861,12.56991,1.08821,6.20558,22.93088,NaN,9.50991,5.54003,3.89289,4.27587,27.20436,5.05043,5.34544,5.6763,9.57876,7.50848,11.70307,40.66597,5.6151,6.41644,22.8123,8.54457,-1.73225,11.3526,27.64519,13.09441,11.6433,12.50201,10.73964,4.03346,1.85895,14.5503,28.6875,9.08438,6.99258,1.68874,10.91751,12.04206,8.1745,6.48911,NaN,25.43243,1.35788,5.53764,10.44225,5.83408,6.58629,2.48625,27.6165,5.33062,3.54769,-0.28257,12.14533,1.21013,2.26775,19.60504,30.07645,8.50297,1.83887,3.58833,3.02366,5.22686,102.1538,23.90625,2.14535,0.8568,7.99903,24.56128,17.83406,17.78912,4.8611,2.2448,1.38848,14.42073,6.05115,12.7296,5.20057,15.52281,7.49461,1.78627,17.02842,NaN,14.62489,20.9916,13.25363,10.32272,23.28469,42.12759,32.36906,20.196,12.40352,14.3667,17.61126,32.08123,7.04326,NaN,2.72675,1.5912,11.17378,5.93831,10.97058,NaN,10.34758,7.64235,13.9077,13.61509,23.00642,15.51277,4.26966,0.88644,51.55861,37.25646,21.37219,NaN,29.43242,8.27156,21.17998,10.23666,11.14988,10.40878,24.95813,9.13984,12.37579,15.70928,4.80946,26.55219,50.86294,56.13283,19.5228,11.99138,9.02987,11.05234,37.05663,1.78723,1.80253,29.95836,11.65573,15.88331,1.46019,2.82859,38.21605,3.34496,8.28065,35.19908,13.30622,17.26366,7.63088,19.6562,6.02533,21.76808,3.89146,3.55151,29.45728,2.7497,0.76739,0.62156,2.73105,9.2455,12.6225,13.5058282692308
2021-01-18 07:00:00,34.25001,42.56843,17.88283,NaN,0.09754,41.39128,3.95218,10.66793,28.08458,NaN,17.60552,16.95862,6.66793,7.92923,45.0279,11.39515,8.22375,6.11809,16.82618,11.47691,16.5197,36.97006,9.14844,20.2419,16.4934,14.9132,-1.29715,33.70303,26.90888,16.26486,8.90651,11.37507,13.26367,6.9768,2.22041,20.58806,54.88875,8.60625,8.11139,1.42959,43.64229,13.58831,14.88738,7.21013,NaN,35.93205,1.66053,7.26941,15.26558,12.40734,10.4352,3.72938,37.2555,15.606,7.70355,-0.33134,35.13884,4.55079,5.65144,29.21248,51.35541,18.4977,2.48912,8.17976,7.17379,11.31818,211.1663,34.56844,3.7528,0.7497,14.25195,27.35831,33.2775,27.78145,6.19363,8.76738,1.22018,23.05184,14.229,18.99495,10.94763,23.49554,11.12836,1.95505,26.56367,NaN,27.34206,24.633,27.02363,17.5185,39.06281,67.26215,49.95928,26.50725,19.17425,12.36144,28.02482,52.40441,16.77119,NaN,5.09586,0.84533,12.80897,15.23067,19.45586,NaN,14.70999,10.27586,19.7829,37.4501,41.31478,22.29019,5.78005,1.96988,44.982,61.03266,20.41594,NaN,51.47733,13.81781,25.88664,12.92133,17.86323,16.01288,38.03963,10.27586,18.09608,28.97724,6.59813,40.83235,56.02669,66.96045,19.61699,23.82497,12.86061,11.46974,42.9581,1.44968,3.04566,56.49286,13.70402,17.25075,2.20655,5.94979,48.08981,4.8654,22.52638,29.43768,17.6715,21.81063,16.46663,34.05732,5.79105,25.5247,8.55987,6.06454,40.27438,5.03513,0.92087,3.20344,9.26606,15.35451,11.8575,20.7404998717949
2021-01-18 08:00:00,45.01929,54.7434,85.84352,NaN,0.25675,50.64778,6.73869,17.08819,62.67454,NaN,37.4544,53.62937,12.25817,18.43937,71.13783,19.33107,15.83072,8.06406,21.64089,25.40948,21.31912,35.63466,21.81063,40.13955,25.65045,22.71476,-1.02558,44.19405,47.32481,37.53712,15.57349,39.1111,31.61076,14.77119,2.84006,36.32077,69.2325,11.28375,16.61437,2.95625,92.41487,22.16301,20.46423,15.64043,NaN,59.26455,5.63279,13.20294,23.91773,12.87591,16.85293,8.00573,50.184,43.18568,8.97058,-0.12336,56.46656,2.7277,13.48217,37.06425,54.04964,27.49793,9.12071,11.09728,10.37531,20.03487,217.43452,55.60594,7.55724,1.01745,27.82974,36.64828,42.40969,49.26504,8.75877,64.73526,1.80923,31.69299,23.05806,28.79078,17.92204,38.77498,26.66264,4.91991,34.09223,NaN,36.87157,37.3779,29.77763,31.19288,47.09531,80.94178,49.76325,44.38913,32.20363,12.40973,35.33631,58.89161,23.15368,NaN,12.63158,2.13818,18.64114,21.22397,32.48238,NaN,18.67556,10.84388,40.4379,48.90071,46.68891,41.61839,10.98779,2.01912,54.01856,74.83134,52.35469,NaN,35.98703,22.47188,41.1833,19.85701,19.25553,24.35138,42.51488,14.81996,30.92513,40.70613,9.76092,45.21246,80.91596,69.67429,31.63897,36.07931,25.398,18.13863,59.00367,4.76117,4.10231,79.25065,29.45633,70.37044,7.33778,12.63111,83.95253,NaN,43.44148,43.0346,24.92944,28.80273,15.66338,46.95953,7.16566,37.45918,14.99687,14.50249,61.86029,13.86276,1.02319,6.55031,15.45969,26.03199,30.79125,31.5842881935484
2021-01-18 09:00:00,41.14744,64.4326,77.49832,NaN,0.09658,40.86534,13.36981,17.42479,68.61142,NaN,41.89236,84.81268,20.63301,28.12092,64.15433,25.3215,18.01001,12.17737,29.29376,34.79316,27.6275,44.83043,30.07119,33.17996,33.3081,47.9239,-0.86636,30.40875,50.06925,41.57297,12.73343,53.28129,50.31405,20.71238,3.92445,32.81181,79.79906,18.02531,18.74011,4.42313,102.5406,20.14819,27.54335,28.00856,NaN,65.68099,8.10183,17.96985,32.6196,29.45346,39.74186,7.06095,44.79075,NaN,14.03871,-0.07459,55.87512,5.96843,20.04922,46.818,NaN,36.44843,19.18524,15.69254,15.88905,21.45634,NaN,57.85313,14.30885,1.44585,36.84097,39.36403,40.1625,42.59616,11.2039,20.49818,2.56658,32.1147,32.21702,30.87923,20.45467,53.46442,44.10464,4.35763,34.16442,NaN,45.72931,46.5885,39.81825,41.46778,51.15938,82.40915,63.29897,62.271,36.24331,14.2945,28.58901,66.84857,31.04609,NaN,14.48814,2.33708,23.05614,31.83595,54.54976,NaN,22.38629,15.02651,37.4085,41.76183,45.83545,60.04294,29.83261,2.80707,60.14334,44.95188,72.34031,NaN,44.66261,25.86656,28.90505,23.29043,26.92704,31.42285,42.62963,21.32629,44.67218,49.6222,14.29163,46.79362,75.70058,67.18613,36.38436,48.807,36.33654,20.10707,52.23301,14.45181,6.27778,84.52533,37.89332,51.64706,7.15753,16.82522,85.385,NaN,54.81655,45.10631,32.34516,31.98083,25.20197,46.6081,10.86443,47.80103,16.21083,34.84958,77.69962,8.21036,0.86971,13.62656,25.06714,27.49123,39.97125,34.5905630263158
2021-01-18 10:00:00,54.4025,57.80005,74.27863,NaN,0.46808,28.29544,18.85725,14.53309,66.19641,NaN,30.77308,72.65587,14.58473,26.88114,54.3566,20.78888,17.51659,11.00644,28.33082,25.79006,28.3246,45.76087,35.38077,43.4061,40.9122,39.75083,-0.43844,35.52756,56.89688,25.02841,10.52544,53.16846,57.91719,15.31626,5.62849,25.52518,66.69844,16.59094,18.40447,5.47501,29.66431,21.92873,27.01263,31.11446,NaN,56.58131,13.52281,17.96602,22.8735,25.15703,67.44991,5.27085,17.442,NaN,13.02508,-0.11762,NaN,4.75113,16.42981,35.30857,NaN,25.11113,20.98013,18.14484,19.38701,18.054,152.43581,61.72594,17.63755,1.87425,42.03579,29.02697,38.44125,42.84,11.22685,21.58113,1.72508,37.78096,24.91605,35.85173,20.53595,38.94328,37.70016,4.47047,30.3748,NaN,33.16849,42.1974,30.40875,48.54881,37.8675,65.65278,59.04366,52.38338,36.414,20.961,25.09965,55.24256,20.25816,NaN,11.44344,4.32608,29.6514,24.19313,52.02287,NaN,16.66313,12.75446,34.1955,40.38483,44.7721,51.00638,17.47356,2.61008,57.18136,56.78691,60.29156,NaN,38.27391,23.09344,19.18477,20.12572,24.15488,45.50698,33.85125,21.4812,47.42331,42.93515,12.8214,45.58157,72.60232,66.35945,29.63562,46.44028,47.64038,21.60551,57.2791,8.79033,4.9725,73.10531,36.91794,31.39847,6.87831,15.21585,99.65846,NaN,40.61098,38.83379,31.55625,25.13742,26.65786,41.39415,10.67892,NaN,21.98849,14.91893,86.63338,9.66004,1.68826,15.96938,31.94353,25.34875,52.4025,32.5354698675496
